,AC,AF,AR,AS,AST,AY,A_Ahc_PL,A_Def_Rat,A_Form_Tot4,A_GoalDiff_Ahc_last,A_GoalDiff_last,A_Off_Rat,A_PL,A_Pts,A_Pts_Ahc,A_Pts_Ahc_Exp,A_Pts_Exp,A_Pts_Tot4,A_Pts_Tot_Exp4,A_Win_Ahc,A_att_Poi_mix,A_avgG,A_avgGD,A_avgG_c,A_avgS,A_avgST,A_avgST_c,A_avgS_c,A_def_Poi_mix,A_pred_Mas,A_pred_PoiMas,A_pred_Poi_mix,A_prob_ahc_odds,A_prob_odds,A_xG_Mas,A_xG_PoiMas,A_xG_Poi_mix,Away,AwayId,AwayTeam,B365A,B365D,B365H,BSA,BSD,BSH,BWA,BWD,BWH,Bb1X2,BbAH,BbAHh,BbAv<2.5,BbAv>2.5,BbAvA,BbAvAHA,BbAvAHH,BbAvD,BbAvH,BbMx<2.5,BbMx>2.5,BbMxA,BbMxAHA,BbMxAHH,BbMxD,BbMxH,BbOU,D_PL,D_pred_Mas,D_pred_PoiMas,D_pred_Poi_mix,D_prob_odds,Date,Div,Draw,FTAG,FTHG,FTR,Form_Diff_Tot4,GBA,GBD,GBH,GoalDiff,GoalDiff_Ahc,HC,HF,HFA,HR,HS,HST,HTAG,HTHG,HTR,HY,H_Ahc_PL,H_Def_Rat,H_Form_Tot4,H_GoalDiff_Ahc_last,H_GoalDiff_last,H_Off_Rat,H_PL,H_Pts,H_Pts_Ahc,H_Pts_Ahc_Exp,H_Pts_Exp,H_Pts_Tot4,H_Pts_Tot_Exp4,H_Win_Ahc,H_att_Poi_mix,H_avgG,H_avgGD,H_avgG_c,H_avgS,H_avgST,H_avgST_c,H_avgS_c,H_def_Poi_mix,H_pred_Mas,H_pred_PoiMas,H_pred_Poi_mix,H_prob_ahc_odds,H_prob_odds,H_xG_Mas,H_xG_PoiMas,H_xG_Poi_mix,Handicap,Home,HomeId,HomeTeam,IWA,IWD,IWH,LBA,LBD,LBH,Lg_AG,Lg_AS,Lg_AST,Lg_HG,Lg_HS,Lg_HST,O_pred_Mas,O_pred_PoiMas,O_pred_Poi_mix,Over_PL,Over_prob_odds,PSA,PSCA,PSCD,PSCH,PSD,PSH,Result,SBA,SBD,SBH,SJA,SJD,SJH,U_pred_Mas,U_pred_PoiMas,U_pred_Poi_mix,Under_PL,Under_prob_odds,VCA,VCD,VCH,WHA,WHD,WHH,round,rps_Book,rps_Mas,rps_PoiMas,rps_Poi_mix,season,xGD_Mas,Res,H_xgb_xG,A_xgb_xG,XGB_hc,Hc_Diff_xgb,H_svr_xG,A_svr_xG,SVR_hc,Hc_Diff_svr,H_ann_xG,A_ann_xG,ANN_hc,Hc_Diff_ann,Hc_Diff_avg,A_pred_Rdf,D_pred_Rdf,H_pred_Rdf,A_pred_Xgb,D_pred_Xgb,H_pred_Xgb,H_pred_Ann,D_pred_Ann,A_pred_Ann,rps_Rdf,rps_Xgb,rps_ANN,H_pred_avg,D_pred_avg,A_pred_avg,rps_avg
214,3,13,0,5,0,2,-1.0,0.9052,0.8520828103891982,-0.0,-1.0,1.2891,-1.0,0,0.0,0.4677002583979328,1.0354576893217586,4.0,4.694379409171458,-10,0.8018348214111941,0.7666666666666666,-0.9,1.6666666666666667,9.466666666666667,2.8555555555555556,5.277777777777778,14.511111111111111,1.0858170044372368,0.0527,0.1214,0.1734,0.4677002583979328,0.2415555085044816,0.16059999999999985,0.4334649437537821,0.7063298875075643,0,15,Espanol,3.75,3.1,2.14,,,,3.7,3.1,2.2,37,19.0,-0.25,1.46,2.67,3.82,2.06,1.81,3.08,2.15,1.51,2.85,4.14,2.11,1.84,3.23,2.22,29,-1.0,0.3295,0.2876,0.2596,0.3107911638083139,15/04/18,SP1,0,0,1,H,-0.3258896298683044,,,,1,0.75,4,19,0.4578,1,13,4,0,0,D,6,0.81,1.1285,0.5261931805208938,-1.75,-2.0,1.5698,1.1800000000000002,3,1.0,0.5322997416020672,1.653751146869927,3.0,5.701328164363919,1,0.8969811008814015,1.4444444444444444,0.7638888888888888,0.6805555555555555,11.513888888888888,4.388888888888889,3.3194444444444446,8.444444444444445,0.7913097716799775,0.6179,0.591,0.567,0.5322997416020672,0.4476533276872044,1.1224,1.31923282914772,1.51606565829544,0.25,1,16,Getafe,3.6,3.1,2.2,3.8,3.0,2.1,1.1132075471698113,10.270440251572326,3.7704402515723268,1.5566037735849056,13.5125786163522,4.764150943396227,0.139,0.2567,0.3833,-1.0,0.3535108958837772,4.14,4.04,3.14,2.18,3.11,2.17,1,,,,,,,0.861,0.7433,0.6167,0.45999999999999996,0.6464891041162226,3.9,3.13,2.1,3.75,3.0,2.15,32,0.18171795505193883,0.074383585,0.09100948,0.10877828000000003,18,0.9618000000000002,green,1.2338387,0.8896606,-0.34417808,0.09417808055877686,1.1004989284732425,0.9008883070121234,-0.19961062146111908,-0.050389378538880925,1.062804,0.80408806,-0.25871593,0.008715927600860596,0.01750154320691884,0.23272483445617353,0.2820335352409365,0.4852416303028898,0.30389,0.29881006,0.3973,0.46074888,0.2544503,0.28480086,0.15956851387294013,0.22779818686429287,0.18595164028983868,0.4477635054545348,0.278431297142919,0.2738052272048685,0.18996721601625546
215,7,9,0,16,6,0,-1.0,0.8757,1.1092593717554622,-0.75,0.0,2.9289,0.3500000000000001,3,0.0,0.5233160621761658,2.3425115624974446,10.0,9.015024127472069,-10,1.7519546692265426,2.2555555555555555,1.0999999999999999,1.1555555555555557,15.611111111111112,6.7444444444444445,4.055555555555556,12.488888888888889,0.8518143669912145,0.744,0.7019,0.656,0.5233160621761658,0.7229497518525887,2.3782,2.2264976987647485,2.0747953975294964,1,17,Real Madrid,1.28,5.5,10.0,,,,1.28,5.75,10.5,41,20.0,1.5,2.58,1.48,1.3,1.84,2.02,5.63,10.08,2.75,1.53,1.33,1.88,2.06,6.25,11.2,35,-1.0,0.1644,0.1826,0.2006,0.1736623069396788,15/04/18,SP1,0,2,1,A,0.19193445056730618,,,,-1,0.5,4,12,0.4578,0,13,3,1,0,A,4,1.02,0.5507,1.3011938223227684,-0.5,-1.0,1.1196,-1.0,0,1.0,0.4766839378238342,0.48382613056287627,4.0,3.0741000544097092,1,0.6412057878499053,0.6,-0.6666666666666666,1.2666666666666666,11.555555555555555,2.8444444444444446,4.044444444444445,10.344444444444445,1.0671852943438875,0.0916,0.1156,0.1434,0.4766839378238342,0.10338794120773251,0.7016999999999999,0.7754728807759892,0.8492457615519784,-1.5,0,9,Malaga,1.27,5.8,10.5,1.28,5.5,11.0,1.109717868338558,10.253918495297805,3.7586206896551726,1.554858934169279,13.510971786833856,4.761755485893417,0.5945,0.5773,0.5596,0.48,0.6354679802955665,1.31,1.35,5.62,9.44,5.93,10.76,-1,,,,,,,0.4055,0.4227,0.4404,-1.0,0.36453201970443344,1.29,5.75,10.0,1.3,5.5,9.5,32,0.04372295319285787,0.03696328,0.05114330000000001,0.06944977999999999,18,-1.6765000000000003,red,0.8578756,2.0707438,1.2128682,0.28713178634643555,1.0993763091853248,0.9111548192829527,-0.18822148990237209,1.688221489902372,0.788276,1.9720361,1.1837602,0.3162398338317871,0.7638643700268649,0.7079872949680813,0.16727371377321887,0.12473899125869985,0.6522148,0.24984244,0.09794274,0.102583095,0.23861752,0.65879935,0.05041561792014819,0.06527365405398777,0.06347057725648819,0.10842160880504687,0.21857789113313889,0.6730004901277068,0.059341959107849084
216,4,7,1,14,6,0,-1.0,1.4184,1.0407757552854184,-0.75,1.0,3.0183,-1.0,1,0.0,0.5233160621761658,1.6854485104290453,10.0,9.608217667654678,-10,1.6937893319626214,2.222222222222222,1.625,0.5972222222222222,14.152777777777779,6.805555555555556,3.263888888888889,11.541666666666666,0.673848553328894,0.6578,0.5933,0.5182,0.5233160621761658,0.4782198909970085,2.4013,2.0696161411017275,1.737932282203455,0,6,Barcelona,1.64,4.33,4.75,,,,1.65,4.2,4.75,42,20.0,0.75,2.52,1.51,1.68,1.84,2.02,4.19,4.74,2.67,1.56,1.73,1.88,2.07,4.4,5.05,38,2.89,0.1841,0.2096,0.2372,0.2507888374380199,17/04/18,SP1,1,2,2,D,-0.23932476751362552,,,,0,0.75,6,9,0.4461,0,18,8,1,1,D,3,1.02,0.617,0.8014509877717929,-1.25,-1.0,2.0726,-1.0,1,1.0,0.4766839378238342,1.0637626521329344,5.0,6.238684681019711,1,1.0688858624161808,1.8777777777777775,0.8444444444444444,1.0333333333333334,12.911111111111111,5.177777777777778,3.3777777777777778,9.68888888888889,0.9223026096590338,0.1581,0.1971,0.2445,0.4766839378238342,0.27099127156497155,1.1002999999999998,1.1094824913363075,1.1186649826726152,-0.75,0,2,Celta,1.7,4.1,4.5,1.66,4.0,4.6,1.1125,10.271875,3.765625,1.5531250000000003,13.509375,4.75625,0.6794,0.6157,0.5439,0.51,0.6253101736972705,1.7,2.04,3.89,3.6,4.31,4.9,0,,,,,,,0.3206,0.3843,0.4561,-1.0,0.3746898263027295,1.7,4.33,4.8,1.67,4.0,4.75,33,0.15106526670479548,0.22884822499999996,0.19542664999999995,0.16420756999999997,18,-1.3010000000000002,yellow,1.0906513,1.7652376,0.6745863,0.07541370391845703,1.099523376587132,0.9113292246903382,-0.18819415189679378,0.9381941518967938,1.0536573,1.5942712,0.5406139,0.20938611030578613,0.40766465537367896,0.5698216033512885,0.19253739323307947,0.23764100341563205,0.48144555,0.25688857,0.2616659,0.14988147,0.2580007,0.59211785,0.19058495307511075,0.1501294192557454,0.186533990068255,0.216396127040402,0.2358088877667648,0.5477950000939944,0.17345331480025108
217,9,8,0,24,7,2,0.375,0.4115,0.3517554762879491,-0.5,0.0,1.8427,-1.0,1,0.75,0.5501285347043702,1.19347745088728,2.0,5.685767912146983,1,1.101241647769538,1.0694444444444444,-0.9305555555555555,2.0,11.472222222222221,4.458333333333333,3.9305555555555554,13.25,0.9983051865035859,0.4462,0.4091,0.3662,0.5501285347043702,0.3106539352274637,1.8427,1.5640036943424742,1.2853073886849486,0,4,Sevilla,2.75,3.5,2.5,,,,2.7,3.6,2.5,42,18.0,-0.25,2.18,1.68,2.72,1.75,2.14,3.57,2.5,2.31,1.73,2.88,1.8,2.2,3.81,2.67,39,2.73,0.225,0.2433,0.2655,0.261515645204889,17/04/18,SP1,1,0,0,D,1.0760528785164447,,,,0,-0.25,7,8,0.4461,0,22,6,0,0,D,0,-0.5,0.0,1.4278083548043938,1.75,1.0,1.5238,-1.0,1,0.25,0.4498714652956298,1.5450069039078311,7.0,4.902618741826163,-10,0.8310955399400415,1.138888888888889,-0.2916666666666667,1.4305555555555556,13.041666666666666,3.638888888888889,3.236111111111111,11.083333333333334,1.0465172282829154,0.3288,0.3476,0.3683,0.4498714652956298,0.4278304195676474,1.5584,1.424081319334998,1.2897626386699959,0.25,0,7,La Coruna,2.6,3.4,2.65,2.7,3.5,2.45,1.115264797507788,10.28348909657321,3.772585669781931,1.5545171339563864,13.52336448598131,4.766355140186916,0.6605,0.5741,0.4753,-1.0,0.5647668393782384,2.77,3.14,3.73,2.28,3.72,2.53,0,,,,,,,0.3395,0.4259,0.5247,1.1800000000000002,0.4352331606217616,2.8,3.7,2.5,2.6,3.6,2.5,33,0.13977236768986917,0.15360194000000002,0.14409428500000002,0.13487366499999998,18,-0.2843,yellow,1.4485475,0.8118732,-0.6366743,0.38667428493499756,1.1001069779969574,0.9046219258910239,-0.1954850521059336,-0.05451494789406641,1.4107515,0.8831887,-0.52756274,0.2775627374649048,0.20324069150194532,0.2651943016028288,0.2720063819826464,0.462799316414525,0.23118067,0.3000747,0.4687447,0.48420236,0.24981274,0.26598495,0.14225561243818183,0.13658303145342998,0.152599945939072,0.471915455582516,0.27396460521025195,0.25411997397660824,0.14364057036017047
218,4,14,0,6,1,1,0.0,0.8321,1.696964416286841,1.25,1.0,1.3783,-1.0,0,0.5,0.5463917525773196,0.6418729267670324,6.0,3.535725288293735,0,0.7811252775552829,0.625,-1.1944444444444444,1.8194444444444446,9.222222222222221,3.0833333333333335,5.055555555555556,12.5,1.036900289880474,0.1524,0.1863,0.2158,0.5463917525773196,0.13301862720081653,0.5985,0.794753139552188,0.9910062791043759,0,0,Leganes,6.5,3.79,1.6,,,,6.5,3.8,1.57,42,21.0,-1.0,1.67,2.19,6.16,1.76,2.12,3.82,1.61,1.72,2.29,7.02,1.85,2.22,4.13,1.67,39,-1.0,0.2668,0.2509,0.2379,0.24281704516458283,17/04/18,SP1,0,1,2,H,-0.9548340859161932,,,,1,0.0,10,14,0.4461,0,17,6,0,1,H,1,0.0,0.7798,0.7421303303706477,0.5,0.0,1.8417,0.56,3,0.5,0.45360824742268036,2.115310028068385,4.0,5.389888859551462,0,1.0750516399476324,1.6555555555555557,0.3,1.3555555555555554,14.644444444444446,5.122222222222223,4.377777777777777,11.077777777777778,1.1411127536300456,0.5808,0.5628,0.5463,0.45360824742268036,0.6241643276346007,1.4556999999999998,1.5915859583726575,1.727471916745315,1.0,1,18,Villarreal,6.2,4.0,1.55,6.0,3.6,1.61,1.1118012422360248,10.326086956521738,3.782608695652174,1.549689440993789,13.549689440993788,4.770186335403727,0.338,0.4267,0.5109,1.19,0.43264248704663216,6.38,7.32,4.01,1.56,3.89,1.64,1,,,,,,,0.662,0.5733,0.4891,-1.0,0.5673575129533679,6.25,3.9,1.62,6.0,3.75,1.57,33,0.07947320390237077,0.09947720000000002,0.11292576500000003,0.126206665,18,0.8571999999999997,green,2.0677514,0.93867457,-1.1290768,0.12907683849334717,1.1035991503526206,0.9005459704827712,-0.2030531798698494,-0.7969468201301506,1.9243195,0.76420575,-1.1601138,0.16011381149291992,-0.16925205671462784,0.18508478807595263,0.23973655108587444,0.575178660838173,0.15017243,0.21814242,0.63168514,0.619122,0.23030847,0.15056951,0.10736477449218414,0.07910380007541606,0.08386960158893153,0.6086619423125738,0.22939581474985182,0.16194224293757442,0.08968538272110986
219,6,17,0,5,1,2,0.8799999999999999,0.6375,0.1656156929022459,-1.5,-1.0,1.5858,3.6500000000000004,3,1.0,0.5116883116883117,0.9293787601148101,1.0,6.038075151430527,1,0.939720901672713,0.7111111111111111,-0.9777777777777777,1.6888888888888889,12.244444444444445,3.3666666666666667,3.3444444444444446,8.122222222222222,0.759532019850343,0.2206,0.2987,0.379,0.5116883116883117,0.20975562294257866,0.6697000000000001,0.8627498976255936,1.055799795251187,1,14,Eibar,3.39,3.1,2.29,,,,3.3,3.1,2.35,41,19.0,-0.25,1.54,2.46,3.35,1.88,1.97,3.09,2.33,1.59,2.63,3.55,1.93,2.02,3.23,2.42,37,-1.0,0.3194,0.3187,0.3092,0.30011189128707416,18/04/18,SP1,0,1,0,A,0.05583691693115381,,,,-1,-1.25,3,17,0.4461,0,10,4,1,0,A,3,-1.0,0.9161,0.2214526098333997,-0.75,-1.0,1.3016,-1.0,0,0.0,0.4883116883116883,1.7705093485981156,1.0,4.515638812079509,-10,0.7876078045376238,0.9027777777777778,0.02777777777777778,0.875,12.527777777777779,3.763888888888889,4.111111111111111,11.152777777777779,1.0108594151568864,0.46,0.3825,0.3118,0.4883116883116883,0.4901324857703471,1.1102,1.0190394530368547,0.9278789060737093,0.25,0,15,Espanol,3.4,3.05,2.3,3.4,3.0,2.3,1.111455108359133,10.312693498452012,3.7739938080495357,1.5510835913312693,13.560371517027866,4.773993808049536,0.264,0.2914,0.3189,-1.0,0.385,3.49,4.65,3.25,1.99,3.15,2.38,-1,,,,,,,0.736,0.7086,0.6811,0.54,0.615,3.4,3.2,2.38,3.1,3.1,2.4,33,0.43235801453914563,0.4095321800000001,0.31899384500000005,0.24143012000000003,18,0.4405,red,1.3498726,0.7094554,-0.6404172,0.390417218208313,1.101488901028391,0.904483441354093,-0.19700545967429806,-0.052994540325701944,1.3450063,0.9630362,-0.38197017,0.13197016716003418,0.15646428168088175,0.21455894469595183,0.26462282785858465,0.5208182274454634,0.20113632,0.25230536,0.5465583,0.3512875,0.2755735,0.373139,0.44408463869828557,0.46845458781508365,0.25817881917122154,0.4728880206463668,0.2641672261856853,0.2629447531679479,0.38343675847674796
220,2,19,0,6,2,4,0.9199999999999999,0.8698,0.8318813584632935,-1.75,-1.0,1.5987,-1.0,1,1.0,0.5012987012987012,0.29856003125324276,4.0,4.808377972778553,1,1.0446503862483785,1.0694444444444444,-0.625,1.6944444444444444,10.416666666666666,4.263888888888889,5.027777777777778,13.388888888888888,1.0396427826274797,0.0867,0.101,0.1133,0.5012987012987012,0.06158475916080158,0.7281,0.923932438868538,1.1197648777370761,0,5,Ath Bilbao,12.0,7.0,1.19,,,,11.5,6.75,1.22,43,20.0,-2.0,3.44,1.3,11.7,1.92,1.93,6.72,1.23,3.95,1.34,13.82,1.97,1.99,7.38,1.27,36,7.550000000000001,0.1552,0.1527,0.1519,0.11380575377083803,18/04/18,SP1,1,1,1,D,0.25631400472387533,,,,0,-2.0,16,6,0.4461,0,29,10,1,0,A,2,-1.0,0.8706,1.0881953631871688,-0.5,1.0,2.938,-1.0,1,0.0,0.49870129870129865,2.587634214975919,10.0,9.189526383122447,-10,1.8374938043652662,3.319444444444444,2.125,1.1944444444444444,21.444444444444443,9.0,3.930555555555556,8.36111111111111,0.9647135570232339,0.7581,0.7462,0.7348,0.49870129870129865,0.8246094870683603,2.5143,2.7341236467397545,2.9539472934795086,2.0,0,17,Real Madrid,9.0,6.5,1.27,13.0,6.5,1.22,1.1111111111111112,10.296296296296296,3.765432098765432,1.5462962962962965,13.549382716049385,4.771604938271605,0.6289,0.7074,0.7725,-1.0,0.7257383966244725,12.75,15.8,8.55,1.18,7.2,1.24,0,,,,,,,0.3711,0.2926,0.2275,2.44,0.27426160337552746,13.0,7.0,1.22,11.0,6.0,1.25,33,0.34188674436201916,0.29111625,0.28351782499999995,0.276383965,18,1.7862,yellow,3.7483926,0.930824,-2.8175685,0.8175685405731201,1.1140155508456293,0.9005883236700924,-0.21342722717553686,-1.7865727728244631,3.2624912,0.7436114,-2.51888,0.5188798904418945,-0.15004144726981616,0.037837349589835735,0.06457016282554409,0.8975924875846201,0.014737023,0.030610207,0.9546527,0.92510855,0.06079787,0.014093527,0.4035519693961649,0.45578950480576474,0.42801223094087426,0.9257845887379744,0.05199274681765484,0.022222633089844096,0.42878547577987375
221,5,14,0,8,3,7,1.06,1.141,1.1238194293751271,0.75,1.0,1.581,5.65,3,1.0,0.4677002583979328,0.6982334359517166,6.0,5.338935992000206,1,0.6991920225748647,0.7111111111111111,-0.5777777777777778,1.2888888888888888,7.3999999999999995,2.6999999999999997,3.8333333333333335,11.177777777777777,0.8171395714566598,0.1227,0.164,0.209,0.4677002583979328,0.1468537581718649,0.5733999999999999,0.7099065215544895,0.8464130431089791,1,16,Getafe,8.0,4.0,1.44,,,,7.5,4.1,1.48,43,20.0,-1.0,1.89,1.9,7.25,2.06,1.81,4.24,1.48,1.95,1.97,8.0,2.12,1.85,4.49,1.52,42,-1.0,0.2338,0.2486,0.2594,0.2576721614361218,18/04/18,SP1,0,2,1,A,0.2581443097252216,,,,-1,-2.0,7,10,0.4461,1,10,3,1,0,A,1,-1.0,1.0076,1.3819637391003488,0.75,-1.0,2.3744,-1.0,0,0.0,0.5322997416020672,2.0440944026121612,9.0,6.512471887184937,-10,1.2055508395767154,2.0416666666666665,1.1111111111111112,0.9305555555555557,14.611111111111112,6.027777777777778,4.388888888888889,12.138888888888888,1.0898382384838143,0.6435,0.5874,0.5316,0.5322997416020672,0.5954740803920132,1.6795,1.6005528535435518,1.5216057070871036,1.0,0,1,Valencia,6.5,4.2,1.5,7.0,4.2,1.5,1.1107692307692307,10.283076923076923,3.76,1.5446153846153845,13.596923076923076,4.787692307692308,0.3914,0.4067,0.4219,0.8999999999999999,0.4986807387862796,7.79,6.65,3.79,1.64,4.45,1.49,-1,,,,,,,0.6086,0.5933,0.5781,-1.0,0.5013192612137204,8.0,4.4,1.5,7.0,4.0,1.5,33,0.5412239451820922,0.59187377,0.5219673800000001,0.45413977999999994,18,1.1061,red,1.7281224,1.1624156,-0.56570673,-0.434293270111084,1.1035616860494402,0.901528677485963,-0.20203300856347717,-0.7979669914365228,1.5317192,0.81601185,-0.71570736,-0.28429263830184937,-0.505517633283152,0.18287833976192128,0.24216603429469807,0.5749556259433807,0.15119629,0.2780075,0.5707962,0.57075834,0.23843566,0.19080596,0.4991308897170894,0.5231380059573532,0.49028000657039117,0.572170053459551,0.25286973248373584,0.17496019418849829,0.5040346092326249
222,6,12,0,14,5,4,0.8200000000000001,0.5713,0.20005798580598555,-1.25,-1.0,1.8782,3.2699999999999996,3,1.0,0.5284974093264249,0.9691773641171402,1.0,4.998550775022753,1,1.0104751337132853,1.125,-1.2916666666666667,2.4166666666666665,9.791666666666666,4.013888888888888,6.458333333333333,13.513888888888888,1.2710143012957489,0.3336,0.2936,0.2567,0.5284974093264249,0.22831582135451858,1.1640000000000001,1.1191257828586068,1.0742515657172134,1,3,Girona,3.29,3.1,2.37,,,,3.1,3.1,2.45,43,19.0,-0.25,1.61,2.3,3.16,1.82,2.04,3.16,2.4,1.67,2.47,3.33,1.86,2.09,3.35,2.47,38,-1.0,0.2725,0.2624,0.2505,0.28422990005358434,19/04/18,SP1,0,2,1,A,1.6107573624592355,,,,-1,-1.25,3,15,0.4461,0,11,5,0,0,D,4,-1.0,0.7142,1.810815348265221,1.5,1.0,1.4147,-1.0,0,0.0,0.4715025906735752,1.7465927358292759,7.0,3.865661955376107,-10,0.810543175046901,1.2083333333333333,0.08333333333333333,1.125,12.25,3.527777777777778,3.277777777777778,10.277777777777779,0.9547536772202405,0.3939,0.444,0.4928,0.4715025906735752,0.48745427859189716,1.2895,1.4395300913390248,1.5895601826780497,0.25,0,12,Alaves,3.15,3.3,2.3,3.1,3.1,2.37,1.1134969325153374,10.276073619631902,3.7576687116564416,1.5429447852760736,13.585889570552148,4.782208588957055,0.4442,0.4711,0.4975,1.2999999999999998,0.411764705882353,3.33,4.27,3.43,2.0,3.18,2.44,-1,,,,,,,0.5558,0.5289,0.5025,-1.0,0.588235294117647,3.13,3.25,2.38,3.1,3.1,2.4,33,0.41655407264464916,0.299623085,0.34806848,0.39767336500000006,18,0.12549999999999994,red,1.2746773,0.91941905,-0.35525823,0.10525822639465332,1.1010811344456488,0.9017193994762758,-0.19936173496937304,-0.05063826503062696,1.2458769,0.7934504,-0.4524265,0.2024264931678772,0.08568215151063452,0.2273830521576067,0.2608974977817332,0.51171945006066,0.20529428,0.29789612,0.49680963,0.48333865,0.25624645,0.2604149,0.42939687183183983,0.43918851841394657,0.390301188502864,0.49728924522934176,0.2716800207722914,0.23103074393247433,0.41930516273792945
223,3,17,1,1,0,5,0.8700000000000001,0.1306,0.3252509439184049,-0.5,-1.0,1.2244,-1.0,0,1.0,0.5155440414507771,0.48185651705173516,1.0,3.074549109535768,1,0.7037499190747827,0.5,-1.3194444444444444,1.8194444444444444,8.902777777777779,2.6805555555555554,5.791666666666667,15.5,1.1772950608628356,0.0983,0.1424,0.2003,0.5155440414507771,0.1033202778498028,0.7910999999999999,0.8796318053788437,0.9681636107576875,0,13,Las Palmas,7.5,5.25,1.36,,,,8.0,5.25,1.36,43,19.0,-1.5,2.72,1.44,7.75,1.87,1.99,5.26,1.36,2.85,1.48,8.57,1.91,2.03,5.6,1.4,38,-1.0,0.1615,0.1954,0.2305,0.17189568350232678,19/04/18,SP1,0,0,1,H,1.9375205225643275,,,,1,-0.5,6,18,0.4461,0,17,8,0,0,D,3,-1.0,0.4333,2.2627714664827323,1.25,1.0,2.1717,0.3400000000000001,3,0.0,0.4844559585492228,2.346247799445938,12.0,5.303231094147074,-10,0.9932908214777619,1.8055555555555556,0.02777777777777778,1.7777777777777777,12.388888888888888,4.569444444444445,4.666666666666667,10.125,1.2324953390509616,0.7403,0.6622,0.5692,0.4844559585492228,0.7247840386478703,2.4872,2.144786199656856,1.8023723993137115,1.5,1,10,Betis,7.0,5.0,1.4,8.0,5.0,1.36,1.1162079510703364,10.287461773700306,3.761467889908257,1.541284403669725,13.577981651376147,4.782874617737003,0.6362,0.5823,0.5235,-1.0,0.6538461538461539,8.45,9.4,5.65,1.34,5.5,1.38,1,,,,,,,0.3638,0.4177,0.4765,1.7200000000000002,0.34615384615384615,8.0,5.5,1.33,7.0,5.5,1.36,33,0.043209452598968696,0.03854366500000002,0.0671933,0.11285436499999998,18,1.6961000000000002,green,2.360955,0.68001497,-1.68094,0.18094003200531006,1.1049166271072757,0.9011688218531605,-0.20374780525411518,-1.2962521947458847,2.122491,0.678721,-1.4437699,-0.05623006820678711,-0.39051407698245394,0.12200514406952796,0.16854354374454317,0.7094513121859289,0.06598289,0.095519625,0.83849746,0.7768938,0.14986917,0.07323699,0.049651897584952386,0.015218407797610994,0.02757002086412408,0.7749475222036594,0.13797744738673468,0.08707500805786429,0.029115339341553095
224,3,17,0,10,2,1,-0.5,0.5667,1.296013485757055,0.5,-1.0,1.1418,-1.0,0,0.25,0.545219638242894,0.940703387219691,4.0,3.0863876371343735,-10,0.7299814434108842,0.5555555555555555,-1.0694444444444444,1.625,8.652777777777777,2.888888888888889,4.611111111111111,12.222222222222221,0.9619515666839169,0.1651,0.2415,0.3189,0.545219638242894,0.2192855868856712,0.5569,0.786078432656539,1.015256865313078,0,9,Malaga,4.5,3.5,1.85,,,,4.75,3.4,1.83,43,17.0,-0.75,1.6,2.3,4.57,1.76,2.11,3.41,1.86,1.67,2.41,4.92,1.81,2.17,3.8,1.94,39,-1.0,0.2995,0.3003,0.2931,0.2828466265626774,19/04/18,SP1,0,0,1,H,0.410895379412898,,,,1,0.25,4,9,0.4461,0,11,2,0,0,D,1,0.5549999999999999,0.5849,1.706908865169953,-1.25,-3.0,1.3736,0.96,3,0.75,0.4547803617571059,1.776449986217632,7.0,4.100980516791109,1,0.7775591566392019,1.0972222222222223,-0.3055555555555555,1.4027777777777777,11.875,3.472222222222222,4.569444444444444,13.069444444444445,1.2498131619477972,0.5354,0.4582,0.3879,0.4547803617571059,0.4978677865516515,1.253,1.2023033471095204,1.1516066942190406,0.75,1,8,Levante,4.8,3.8,1.7,4.6,3.3,1.83,1.1128048780487805,10.259146341463415,3.75,1.5396341463414636,13.588414634146341,4.7926829268292686,0.272,0.3202,0.3684,-1.0,0.41025641025641024,4.92,4.45,3.45,1.96,3.56,1.85,1,,,,,,,0.728,0.6798,0.6316,0.6000000000000001,0.5897435897435896,4.6,3.5,1.83,4.5,3.4,1.85,33,0.15011146419916557,0.12155558500000001,0.17593474500000003,0.23821370499999994,18,0.6960999999999999,green,1.4625269,0.98071855,-0.48180836,-0.2681916356086731,1.1001944684437583,0.9028238985106578,-0.19737056993310054,-0.5526294300668995,1.2845236,0.84628105,-0.43824255,-0.3117574453353882,-0.37752617033698693,0.21387875151351587,0.268185424315904,0.5179358241705802,0.1690906,0.28516442,0.545745,0.48812592,0.25591868,0.2559555,0.13906499498353905,0.11746960589874256,0.16376411964039939,0.5172689198702146,0.26975617392459655,0.21297494594161873,0.13919380319818914
