,AC,AF,AR,AS,AST,AY,A_Ahc_PL,A_Def_Rat,A_Form_Tot4,A_GoalDiff_Ahc_last,A_GoalDiff_last,A_Off_Rat,A_PL,A_Pts,A_Pts_Ahc,A_Pts_Ahc_Exp,A_Pts_Exp,A_Pts_Tot4,A_Pts_Tot_Exp4,A_Win_Ahc,A_att_Poi_mix,A_avgG,A_avgGD,A_avgG_c,A_avgS,A_avgST,A_avgST_c,A_avgS_c,A_def_Poi_mix,A_pred_Mas,A_pred_PoiMas,A_pred_Poi_mix,A_prob_ahc_odds,A_prob_odds,A_xG_Mas,A_xG_PoiMas,A_xG_Poi_mix,Away,AwayId,AwayTeam,B365A,B365D,B365H,BSA,BSD,BSH,BWA,BWD,BWH,Bb1X2,BbAH,BbAHh,BbAv<2.5,BbAv>2.5,BbAvA,BbAvAHA,BbAvAHH,BbAvD,BbAvH,BbMx<2.5,BbMx>2.5,BbMxA,BbMxAHA,BbMxAHH,BbMxD,BbMxH,BbOU,D_PL,D_pred_Mas,D_pred_PoiMas,D_pred_Poi_mix,D_prob_odds,Date,Div,Draw,FTAG,FTHG,FTR,Form_Diff_Tot4,GBA,GBD,GBH,GoalDiff,GoalDiff_Ahc,HC,HF,HFA,HR,HS,HST,HTAG,HTHG,HTR,HY,H_Ahc_PL,H_Def_Rat,H_Form_Tot4,H_GoalDiff_Ahc_last,H_GoalDiff_last,H_Off_Rat,H_PL,H_Pts,H_Pts_Ahc,H_Pts_Ahc_Exp,H_Pts_Exp,H_Pts_Tot4,H_Pts_Tot_Exp4,H_Win_Ahc,H_att_Poi_mix,H_avgG,H_avgGD,H_avgG_c,H_avgS,H_avgST,H_avgST_c,H_avgS_c,H_def_Poi_mix,H_pred_Mas,H_pred_PoiMas,H_pred_Poi_mix,H_prob_ahc_odds,H_prob_odds,H_xG_Mas,H_xG_PoiMas,H_xG_Poi_mix,Handicap,Home,HomeId,HomeTeam,IWA,IWD,IWH,LBA,LBD,LBH,Lg_AG,Lg_AS,Lg_AST,Lg_HG,Lg_HS,Lg_HST,O_pred_Mas,O_pred_PoiMas,O_pred_Poi_mix,Over_PL,Over_prob_odds,PSA,PSCA,PSCD,PSCH,PSD,PSH,Referee,Result,SBA,SBD,SBH,SJA,SJD,SJH,U_pred_Mas,U_pred_PoiMas,U_pred_Poi_mix,Under_PL,Under_prob_odds,VCA,VCD,VCH,WHA,WHD,WHH,round,rps_Book,rps_Mas,rps_PoiMas,rps_Poi_mix,season,xGD_Mas,Res,H_xgb_xG,A_xgb_xG,XGB_hc,Hc_Diff_xgb,H_svr_xG,A_svr_xG,SVR_hc,Hc_Diff_svr,H_ann_xG,A_ann_xG,ANN_hc,Hc_Diff_ann,Hc_Diff_avg,A_pred_Rdf,D_pred_Rdf,H_pred_Rdf,A_pred_Xgb,D_pred_Xgb,H_pred_Xgb,H_pred_Ann,D_pred_Ann,A_pred_Ann,rps_Rdf,rps_Xgb,rps_ANN,H_pred_avg,D_pred_avg,A_pred_avg,rps_avg
219,2,13,0,13,4,0,-1.0,0.0,0.2089146264291092,-0.75,-1.0,1.62,-1.0,0,0.0,0.541025641025641,1.309269771223741,1.0,4.786644272316323,-10,0.731540564247085,0.9583333333333334,-1.125,2.0833333333333335,7.902777777777778,2.8333333333333335,5.680555555555556,14.875,1.1642043306063277,0.2391,0.2198,0.1981,0.541025641025641,0.336816066636382,1.2875,1.110297054565193,0.9330941091303855,0,13,Swansea,2.9,3.3,2.4,,,,3.0,3.2,2.35,43.0,20.0,-0.25,1.75,2.07,2.98,1.79,2.11,3.23,2.48,1.81,2.18,3.12,1.83,2.18,3.4,2.58,42.0,-1.0,0.2149,0.2238,0.2345,0.298821571314595,15/04/17,E0,0,0,1,H,1.11978933208359,,,,1,0.75,6,8,0.4292,0,15,7,0,1,H,0,1.1099999999999999,0.3325,1.3287039585126994,-2.25,-4.0,1.6071,1.69,3,1.0,0.45897435897435895,1.3919086574616637,6.0,4.515678576525182,1,0.9204630345636823,1.5,0.20833333333333334,1.2916666666666667,13.097222222222221,4.319444444444444,3.944444444444444,12.625,1.0623776945310546,0.546,0.5563,0.5674,0.45897435897435895,0.36436236204902295,2.0362999999999998,1.8965990402415174,1.7568980804830352,0.25,1,15,Watford,2.9,3.4,2.4,2.9,3.2,2.4,1.2006269592476488,11.526645768025078,3.865203761755486,1.6394984326018809,13.943573667711599,4.77115987460815,0.6453,0.5784,0.5039,-1.0,0.4581151832460733,3.05,2.91,3.28,2.69,3.3,2.57,L Mason,1,,,,,,,0.3547,0.4216,0.4961,0.75,0.5418848167539266,3.1,3.3,2.5,3.0,3.2,2.4,32,0.2587401347621506,0.13164240499999996,0.12261285,0.113193185,17,0.7487999999999997,green,1.005625,1.4060206,0.40039563,-0.6503956317901611,1.1010846070378164,0.9029214278933895,-0.19816317914442694,-0.05183682085557306,1.0508556,1.0885837,0.03772807,-0.28772807121276855,-0.32998684128616756,0.305747719472809,0.30766123399022827,0.38659104653696275,0.35225394,0.34950602,0.29824004,0.29585895,0.30584612,0.3982949,0.23487610607572107,0.3082749441160759,0.32722673346903663,0.32689667724404087,0.3210044598078847,0.352098853013967,0.28852084619721985
220,3,20,0,5,0,3,-1.0,1.2276,1.1128275934330167,1.0,2.0,2.4249,-1.0,0,0.0,0.4715025906735752,1.3509913151794055,9.0,8.087506144806722,-10,1.219970790510916,1.75,0.888888888888889,0.8611111111111112,13.388888888888888,4.319444444444445,2.347222222222222,8.5,0.5442294297572617,0.4171,0.3734,0.3276,0.4715025906735752,0.34733515564628675,1.274,1.1209883055504803,0.9679766111009607,0,9,Chelsea,2.8,3.2,2.55,,,,2.75,3.1,2.6,43.0,20.0,0.0,1.65,2.24,2.87,2.04,1.82,3.15,2.63,1.73,2.3,3.0,2.11,1.88,3.3,2.82,42.0,-1.0,0.2802,0.2942,0.3076,0.30898584824054526,16/04/17,E0,0,0,2,H,-0.19447550491366017,,,,2,2.0,1,16,0.4381,0,9,3,0,1,H,3,0.8200000000000001,1.1509,0.9183520885193566,1.5,3.0,1.8305,1.85,3,1.0,0.5284974093264249,1.3400228365800488,8.0,8.711255846217178,1,1.1660863312904854,1.152777777777778,0.5277777777777778,0.625,18.458333333333332,6.291666666666667,2.7083333333333335,8.291666666666666,0.6629284164872651,0.3027,0.3324,0.3648,0.5284974093264249,0.3436789961131679,1.041,1.0400938961593784,1.0391877923187567,-0.0,1,10,Man United,2.65,3.3,2.65,2.9,3.0,2.5,1.196875,11.53125,3.865625,1.6375,13.946875,4.778125,0.4079,0.3668,0.3253,-1.0,0.42416452442159375,3.0,2.82,3.17,2.85,3.2,2.67,R Madley,2,,,,,,,0.5921,0.6332,0.6747,0.6499999999999999,0.5758354755784061,3.0,3.2,2.6,2.88,3.2,2.5,33,0.2756994852454247,0.33009985000000003,0.29255865999999997,0.2554004,17,-0.2330000000000001,green,1.5324554,1.1081903,-0.42426515,0.42426514625549316,1.101679318258987,0.9058392488712842,-0.19584006938770282,0.19584006938770282,1.069961,1.091881,0.021920085,-0.021920084953308105,0.19939504356329596,0.35637661626581363,0.3296455986297749,0.31397778510441143,0.39664868,0.40387446,0.19947684,0.4490791,0.2577913,0.29312956,0.29881538597566004,0.39908376395100653,0.19471940024271683,0.32084457317786,0.33043712202034464,0.3487182849335803,0.2914282749429005
221,4,9,0,15,2,1,0.8700000000000001,0.7729,1.1825879842489762,0.5,1.0,2.5094,0.8799999999999999,3,1.0,0.5167958656330749,1.8290757282745493,8.0,6.764824356879074,1,1.4106283969387177,1.513888888888889,-0.041666666666666664,1.5555555555555556,16.13888888888889,5.833333333333333,4.027777777777778,9.222222222222221,0.8020424153075393,0.5008,0.4943,0.4876,0.5167958656330749,0.5215888510298676,1.7942,1.7380713204237748,1.6819426408475497,1,19,Liverpool,1.8,3.8,4.0,,,,1.8,3.6,4.25,43.0,20.0,0.5,1.89,1.92,1.87,1.87,2.0,3.6,4.29,1.98,1.99,1.93,1.93,2.05,3.8,4.5,43.0,-1.0,0.2322,0.2366,0.2412,0.2643091751849464,16/04/17,E0,0,1,0,A,-0.09249725672137266,,,,-1,-0.5,4,15,0.4381,0,7,2,1,0,A,3,-1.0,0.7152,1.0900907275276035,-0.75,-1.0,1.5867,-1.0,0,0.0,0.4832041343669251,0.906615096540504,4.0,3.669419341885661,-10,0.9084168734158382,1.5694444444444444,0.5,1.0694444444444444,12.527777777777779,4.222222222222222,3.9166666666666665,12.097222222222221,0.9993205474001208,0.2671,0.2691,0.2712,0.4832041343669251,0.21410197378518586,1.2519,1.2228935234813951,1.19388704696279,-0.5,0,16,West Brom,1.8,3.6,4.5,1.85,3.6,4.0,1.1931464174454829,11.510903426791279,3.853582554517134,1.6386292834890963,13.93146417445483,4.7725856697819315,0.5871,0.568,0.5484,-1.0,0.4960629921259842,1.93,1.88,3.71,4.58,3.7,4.34,J Moss,-1,,,,,,,0.4129,0.432,0.4516,0.8899999999999999,0.5039370078740157,1.87,3.7,4.5,1.8,3.75,4.2,33,0.13735844131881725,0.16032144999999998,0.16407365000000002,0.16805159999999997,17,-0.5423,red,1.1117008,2.0185065,0.90680575,-0.40680575370788574,1.098386235174737,0.9110616022813632,-0.18732463289337387,0.6873246328933739,0.8925811,1.5356003,0.6430192,-0.1430191993713379,0.04583322660471675,0.4732729606322746,0.2741820301929325,0.2525450091747928,0.4882846,0.3447055,0.16700998,0.18807803,0.31675342,0.49516857,0.1706101778300927,0.144872528635402,0.14511406840638608,0.20254433986837625,0.3118803132348329,0.48557537173205945,0.1528284666665367
222,4,16,0,12,4,2,0.0,0.7071,0.5386377764448596,-3.75,-3.0,2.37,0.5,3,0.5,0.5077720207253886,2.1574419444110213,4.0,7.42614085926348,0,1.210674736687039,1.888888888888889,-0.011111111111111108,1.9000000000000001,12.155555555555557,4.3,4.844444444444444,12.444444444444443,1.007605223375323,0.5494,0.5045,0.4602,0.5077720207253886,0.6531704969317771,1.5449000000000002,1.4751142301283222,1.4053284602566443,1,7,Arsenal,1.5,4.0,7.0,,,,1.53,3.9,6.25,42.0,19.0,1.0,2.12,1.71,1.53,1.9,1.96,4.25,6.33,2.25,1.8,1.57,1.96,2.02,4.5,7.0,40.0,-1.0,0.2566,0.2641,0.269,0.19793045361569003,17/04/17,E0,0,2,1,A,-0.050014333448105686,,,,-1,0.0,2,11,0.4381,0,13,5,1,0,A,2,0.0,0.8251,0.48862344299675387,-0.25,0.0,1.0696,-1.0,0,0.5,0.4922279792746114,0.6446276019732884,2.0,4.0931314873758256,0,0.6140789082201508,0.7000000000000001,-0.4444444444444444,1.1444444444444446,10.466666666666667,2.8555555555555556,3.6555555555555554,11.588888888888889,0.9733633927989791,0.194,0.2314,0.2708,0.4922279792746114,0.14889904945253277,0.8006000000000002,0.9056758303513789,1.0107516607027576,-1.0,0,5,Middlesbrough,1.55,4.0,6.2,1.53,4.2,6.0,1.1925465838509317,11.521739130434783,3.847826086956522,1.6335403726708073,13.90993788819876,4.763975155279503,0.416,0.4253,0.4345,0.71,0.5535248041775457,1.55,1.5,4.95,6.58,4.39,6.72,A Taylor,-1,,,,,,,0.584,0.5747,0.5655,-1.0,0.4464751958224543,1.55,4.33,6.5,1.5,4.2,6.5,33,0.07123081556320908,0.12033818,0.149533105,0.18235834000000004,17,-0.7443,red,0.94194233,2.028351,1.0864087,-0.08640873432159424,1.099894244086089,0.907919210840307,-0.19197503324578202,1.191975033245782,0.8866791,1.6160321,0.729353,0.27064698934555054,0.4587377627565794,0.5884229364471519,0.2213099909840142,0.190267072568834,0.6037739,0.22897986,0.16724625,0.11862577,0.26589227,0.61548203,0.10279861907334958,0.09248321881373167,0.08096309588730227,0.1587130307987333,0.2387273713290067,0.6025596202240018,0.09157434969438968
223,3,14,1,5,2,2,-1.0,0.8251,0.5006524802807492,0.0,-1.0,1.0696,-1.0,0,0.0,0.48062015503875977,0.9327691023959946,2.0,3.994786960564875,-10,0.5850572502921255,0.5277777777777778,-0.75,1.2777777777777777,8.222222222222221,2.125,4.861111111111111,15.236111111111112,0.9892116776750715,0.238,0.222,0.2064,0.48062015503875977,0.2241029920133508,0.8896000000000002,0.8552343988185076,0.8208687976370151,0,5,Middlesbrough,4.5,3.75,1.85,,,,4.25,3.6,1.87,44.0,24.0,-0.5,1.94,1.86,4.28,2.01,1.86,3.66,1.86,2.01,1.94,4.5,2.06,1.93,3.8,1.93,44.0,-1.0,0.2722,0.2677,0.2628,0.2604601263559423,22/04/17,E0,0,0,4,H,0.3560556752017694,,,,4,3.5,4,4,0.4381,0,20,10,0,2,H,0,0.8600000000000001,0.18,0.8567081554825186,-2.25,-4.0,1.7921,0.8999999999999999,3,1.0,0.5193798449612403,1.806770771248063,2.0,2.3345172882981977,1,0.9252362166019824,1.5694444444444444,-0.125,1.6944444444444444,12.625,4.375,4.180555555555556,12.666666666666666,1.1740608322087938,0.4898,0.5103,0.5308,0.5193798449612403,0.5154368816307069,1.4051,1.4492049624260017,1.4933099248520034,0.5,1,8,Bournemouth,4.2,3.6,1.85,4.0,3.6,1.85,1.195046439628483,11.523219814241486,3.8482972136222906,1.631578947368421,13.907120743034056,4.764705882352941,0.4026,0.4051,0.4077,0.8600000000000001,0.5105263157894737,4.24,4.37,3.76,1.9,3.79,1.93,G Scott,4,,,,,,,0.5974,0.5949,0.5923,-1.0,0.4894736842105264,4.5,3.75,1.87,4.5,3.4,1.83,33,0.1425117833565548,0.15847402,0.144545045,0.13137479999999996,17,0.5154999999999998,green,1.6284605,0.97873795,-0.6497226,0.14972257614135742,1.101709993264081,0.9020634326553769,-0.19964656060870412,-0.3003534393912959,1.472003,0.70479345,-0.76720953,0.267209529876709,0.03885955554225684,0.20891518855868704,0.2806392377678376,0.5104455736734753,0.27932805,0.20765857,0.51301336,0.59274596,0.25017205,0.15708208,0.14165454617320222,0.1575900757906058,0.09526530266285826,0.5387349654389184,0.24615662018669385,0.21510843920965636,0.12951853102164956
224,7,11,0,13,2,1,-1.0,0.3402,1.8025306597777144,0.75,1.0,1.5265,-1.0,0,0.0,0.4896907216494846,0.9219914015584285,9.0,4.992980258715748,-10,0.780143062605777,0.7555555555555555,-1.2,1.9555555555555557,9.02222222222222,3.3555555555555556,5.555555555555556,16.266666666666666,1.1721020093230468,0.3663,0.3204,0.2752,0.4896907216494846,0.22005410605159686,1.4958,1.3482424711331875,1.2006849422663748,0,15,Watford,4.33,3.7,1.91,,,,4.4,3.5,1.87,43.0,24.0,-0.5,1.83,1.99,4.23,1.98,1.9,3.55,1.9,1.91,2.07,4.5,2.02,1.94,3.75,1.95,43.0,-1.0,0.2409,0.2429,0.2422,0.2618290834036379,22/04/17,E0,0,0,2,H,-0.47263453703921043,,,,2,1.5,4,10,0.4381,1,8,3,0,0,D,3,0.8999999999999999,0.0307,1.329896122738504,-1.5,-2.0,1.4586,0.8899999999999999,3,1.0,0.5103092783505154,1.8161795150379336,6.0,4.511630568291967,1,0.8682198153459524,1.8194444444444446,0.40277777777777773,1.4166666666666667,11.416666666666666,3.611111111111111,5.180555555555556,15.0,1.291851276965794,0.3928,0.4367,0.4826,0.5103092783505154,0.5181168105447652,1.5564999999999998,1.6121512391106032,1.6678024782212069,0.5,1,3,Hull,4.2,3.6,1.85,4.0,3.5,1.85,1.191358024691358,11.503086419753087,3.842592592592593,1.6388888888888886,13.925925925925926,4.780864197530864,0.5884,0.5679,0.5467,-1.0,0.4790575916230366,4.37,4.45,3.74,1.89,3.7,1.92,R Madley,2,,,,,,,0.4116,0.4321,0.4533,0.8300000000000001,0.5209424083769634,4.5,3.6,1.91,4.33,3.1,1.95,33,0.14031760893485856,0.2514337649999999,0.209981525,0.17171890000000006,17,0.060699999999999754,green,1.8387868,0.888506,-0.95028085,0.4502808451652527,1.101621030993973,0.9029326697572411,-0.19868836123673184,-0.30131163876326816,1.3206804,0.83705837,-0.483622,-0.01637798547744751,0.04419707364151234,0.213668888057714,0.3061724177783881,0.4801586941638979,0.21207133,0.24911664,0.53881204,0.47406626,0.29049492,0.23543888,0.15794468848860188,0.12883428784007667,0.16601887061483467,0.4976789976411194,0.2819279936216326,0.2203930335725166,0.15044973385554364
225,4,14,0,9,3,2,-1.0,0.5734,0.6051781645797158,1.5,2.0,1.5367,-1.0,0,0.0,0.48062015503875977,1.1954577244450988,3.0,4.957217850190348,-10,0.7773948025536981,0.75,-0.9166666666666666,1.6666666666666667,10.055555555555555,2.986111111111111,5.125,15.666666666666666,1.0789476321965703,0.4078,0.3384,0.2698,0.48062015503875977,0.30621710163065485,1.5367,1.3217598063239162,1.1068196126478322,0,12,Stoke,3.6,3.4,2.2,,,,3.5,3.25,2.2,44.0,24.0,-0.25,1.75,2.06,3.5,2.01,1.86,3.34,2.18,1.81,2.15,3.68,2.08,1.91,3.53,2.26,43.0,-1.0,0.2457,0.2521,0.2526,0.27680641955313434,22/04/17,E0,0,0,2,H,-0.40433191543717784,,,,2,1.75,11,5,0.4381,0,10,6,0,1,H,2,0.8600000000000001,0.0,0.20084624914253804,-0.75,-1.0,1.5334,1.35,3,1.0,0.5193798449612403,1.5277358560017669,1.0,4.978932911464593,1,0.8812823524300339,1.361111111111111,-0.5694444444444444,1.9305555555555556,12.166666666666666,4.402777777777778,4.013888888888888,12.277777777777779,1.1987573133861142,0.3464,0.4095,0.4776,0.5193798449612403,0.41697647881621086,1.3981000000000001,1.478753156109827,1.5594063122196538,0.25,1,13,Swansea,3.5,3.4,2.1,3.5,3.3,2.1,1.1876923076923076,11.507692307692308,3.836923076923077,1.64,13.907692307692308,4.775384615384615,0.562,0.5307,0.4981,-1.0,0.4593175853018373,3.68,3.2,3.54,2.35,3.53,2.15,M Oliver,2,,,,,,,0.438,0.4693,0.5019,0.75,0.5406824146981627,3.6,3.4,2.2,3.5,3.1,2.25,33,0.21684266979231145,0.29678768499999997,0.23160240500000004,0.1728469,17,-0.13859999999999983,green,1.5918319,1.1592841,-0.4325478,0.18254780769348145,1.1001173456813504,0.9044590836721118,-0.19565826200923864,-0.05434173799076136,1.2136382,1.1456671,-0.06797111,-0.1820288896560669,-0.01794093998444894,0.3113635788714155,0.30649255260295677,0.38214386852562787,0.2497216,0.40115598,0.34912238,0.33980715,0.29294193,0.36725092,0.23934673872404638,0.2430012915178037,0.2853639166600672,0.3570244655078662,0.3335301529846821,0.30944536660629063,0.2545869910458687
226,4,15,0,4,0,3,-0.5,0.8473,1.2605069374575015,1.0,2.0,2.1951,-1.0,1,0.25,0.5,1.6589001628460478,7.0,5.553321280499503,-10,1.0508204268979502,1.125,-0.3194444444444444,1.4444444444444444,11.402777777777779,4.513888888888889,4.638888888888889,13.138888888888888,0.9386124840321348,0.5315,0.4603,0.3821,0.5,0.4622322435174746,1.9868000000000001,1.6758459255154676,1.3648918510309354,0,2,Everton,2.25,3.6,3.3,,,,2.2,3.4,3.3,43.0,22.0,0.25,2.15,1.69,2.22,1.93,1.93,3.51,3.23,2.26,1.75,2.31,1.99,1.99,3.68,3.5,41.0,2.6,0.2185,0.2397,0.2594,0.272203432293624,22/04/17,E0,1,0,0,D,-0.42243404543599306,,,,0,0.25,8,9,0.4381,0,15,3,0,0,D,2,0.46499999999999997,0.2083,0.8380728920215085,-0.25,0.0,1.7147,-1.0,1,0.75,0.5,1.0688964048603284,4.0,4.772854531008197,1,0.8528128864071522,1.25,-0.4861111111111111,1.736111111111111,14.166666666666666,3.5694444444444446,4.0,10.402777777777779,1.0969833345848665,0.25,0.3,0.3584,0.5,0.26556432418890147,1.3054999999999999,1.3095698460475447,1.3136396920950897,-0.25,0,18,West Ham,2.1,3.4,3.5,2.2,3.5,3.1,1.1840490797546013,11.5,3.834355828220859,1.641104294478528,13.895705521472392,4.779141104294479,0.639,0.5735,0.5011,-1.0,0.5598958333333334,2.26,2.12,3.6,3.69,3.68,3.27,R East,0,,,,,,,0.361,0.4265,0.4989,1.15,0.44010416666666663,2.3,3.6,3.25,2.25,3.1,3.4,33,0.14209152861455293,0.17249612499999997,0.150938045,0.1372637,17,-0.6813000000000002,yellow,1.0899775,1.344367,0.25438952,-0.004389524459838867,1.0981105954215669,0.9086740270385816,-0.18943656838298528,0.4394365683829853,0.9603917,1.4924512,0.5320595,-0.2820594906806946,0.05099585108081728,0.4414289355062714,0.27598280311665907,0.2825882613770695,0.4746512,0.23381816,0.29153067,0.24441548,0.30323288,0.45235166,0.13735781528515742,0.15514193330655346,0.13218046788066595,0.27284480234359804,0.2710112800235284,0.45614392756698097,0.14125577987969137
227,3,16,0,12,6,1,1.2200000000000002,1.1509,0.9942169669948175,2.0,2.0,1.8305,0.79,3,1.0,0.43222506393861887,1.920801439672259,8.0,8.046533368044704,1,1.5116453332177584,1.9682539682539684,1.2380952380952381,0.7301587301587302,15.182539682539684,6.103174603174604,2.619047619047619,9.142857142857142,0.5639874476106844,0.4819,0.5812,0.6608,0.43222506393861887,0.547241319257275,1.1966999999999999,1.5857292198873145,1.9747584397746292,1,10,Man United,1.67,4.0,5.75,,,,1.65,3.9,5.25,44.0,23.0,1.0,1.7,2.15,1.66,2.22,1.69,3.76,5.66,1.76,2.25,1.71,2.29,1.73,4.0,6.25,43.0,-1.0,0.3051,0.2507,0.2061,0.27907748190043374,23/04/17,E0,0,2,0,A,-0.03666764221948715,,,,-2,-1.0,3,17,0.4381,0,8,0,2,0,A,2,-1.0,0.6338,0.9575493247753304,-1.0,-2.0,1.4016,-1.0,0,0.0,0.5677749360613811,0.8001210784273074,4.0,4.1773305003776375,-10,0.8127578632916427,1.4027777777777777,0.5972222222222222,0.8055555555555555,11.625,3.625,4.291666666666667,15.763888888888888,1.106686262371795,0.213,0.1682,0.1331,0.5677749360613811,0.17368119884229122,0.6887999999999999,0.7193787455217147,0.7499574910434295,-1.0,0,0,Burnley,1.6,4.0,5.5,1.65,3.6,5.5,1.180428134556575,11.477064220183486,3.8226299694189603,1.636085626911315,13.899082568807339,4.773700305810397,0.2924,0.4053,0.5124,-1.0,0.44155844155844154,1.68,1.79,3.51,5.64,3.93,5.95,A Taylor,-2,,,,,,,0.7076,0.5947,0.4876,0.7,0.5584415584415584,1.65,3.75,6.25,1.7,3.2,6.0,33,0.11757779090959412,0.156898305,0.10188422499999997,0.066386125,17,-0.5079,red,1.107653,1.2234544,0.115801334,0.8841986656188965,1.0997443308331432,0.9100401171383019,-0.18970421369484125,1.1897042136948413,0.8893472,1.5172199,0.6278727,0.3721272945404053,0.8153433912847143,0.474549006131931,0.2830335896323809,0.24241740423568822,0.37432858,0.40113127,0.22454014,0.2126491,0.32916057,0.45819026,0.16743247241665535,0.2209414989055647,0.16938868497889104,0.22653555180671725,0.33777514434889583,0.43568928397617207,0.18488245901400321
228,3,10,0,7,3,2,1.0899999999999999,0.3587,1.7799368139536975,-0.75,0.0,1.7368,6.6,3,1.0,0.4599483204134367,0.6045845272206304,7.0,3.932723872625118,1,0.9965680450580777,1.388888888888889,-0.3055555555555555,1.6944444444444444,11.611111111111112,3.3055555555555554,5.083333333333333,15.138888888888888,1.0692331921777751,0.118,0.1184,0.1186,0.4599483204134367,0.12893982808022922,0.9638999999999999,0.8947215084897557,0.8255430169795115,1,1,Crystal Palace,7.0,4.75,1.5,,,,7.0,4.33,1.48,44.0,23.0,-1.0,2.26,1.64,6.69,2.09,1.78,4.55,1.49,2.38,1.72,7.5,2.19,1.83,4.91,1.51,43.0,-1.0,0.1644,0.1711,0.1791,0.2177650429799427,23/04/17,E0,0,2,1,A,-0.46438264333877277,,,,-1,-2.0,4,8,0.4381,0,14,1,1,1,D,1,-1.0,0.7729,1.3155541706149247,0.5,1.0,2.5094,-1.0,0,0.0,0.5400516795865633,2.177650429799427,10.0,7.601359353621855,-10,1.3173231214906986,2.4305555555555554,1.4305555555555556,1.0,16.01388888888889,6.5,2.402777777777778,7.763888888888888,0.700285072509373,0.7176,0.7104,0.7023,0.5400516795865633,0.6532951289398281,2.5887999999999995,2.443121340521011,2.297442681042023,1.0,0,19,Liverpool,7.2,4.4,1.45,6.5,4.5,1.48,1.1829268292682926,11.478658536585366,3.829268292682927,1.6310975609756098,13.88109756097561,4.759146341463414,0.6888,0.6481,0.6038,0.6399999999999999,0.5794871794871795,6.63,7.6,4.5,1.5,4.91,1.5,A Marriner,-1,,,,,,,0.3112,0.3519,0.3962,-1.0,0.4205128205128206,7.5,4.75,1.45,7.0,4.0,1.5,33,0.5927701743007037,0.64643688,0.640855205,0.6350456250000001,17,1.6248999999999998,red,2.3948476,0.7100496,-1.684798,0.684798002243042,1.1085720028546502,0.8998156569235607,-0.2087563459310895,-0.7912436540689105,1.9990678,0.565212,-1.4338558,0.4338557720184326,0.1091367067308547,0.09103623816476254,0.15958505854690863,0.7493787032883289,0.11199847,0.13285123,0.75515026,0.7193092,0.20877138,0.071919344,0.6938917806358817,0.679399276641692,0.6893696598032553,0.7412793908689063,0.16706922148891554,0.09165135038927524,0.6872961684496786
229,7,9,0,12,4,2,-1.0,0.7306,1.1331249371952667,-2.25,-3.0,1.5422,-1.0,0,0.0,0.5858585858585859,0.5773987872935629,7.0,6.177606520006998,-10,1.2506892654952992,1.4444444444444444,0.08333333333333333,1.361111111111111,13.736111111111112,5.069444444444444,3.7638888888888893,11.569444444444445,0.8186985273769236,0.0433,0.1358,0.2589,0.5858585858585859,0.12439471180471733,0.3146,0.738183298738934,1.161766597477868,0,6,Southampton,8.5,4.6,1.45,,,,8.0,4.5,1.42,43.0,21.0,-1.5,2.04,1.78,8.02,1.64,2.32,4.56,1.44,2.15,1.85,9.0,1.67,2.44,4.75,1.5,41.0,-1.0,0.1567,0.2113,0.2392,0.20421465187941096,25/04/17,E0,0,2,4,H,-0.3280984606758822,,,,2,0.5,6,13,0.4381,0,17,7,1,2,H,2,1.3199999999999998,1.2276,0.8050264765193845,-2.0,-2.0,2.4249,0.45999999999999996,3,1.0,0.4141414141414142,2.2183865608270255,6.0,7.453171013631281,1,1.282964039060243,2.566666666666667,1.6888888888888889,0.8777777777777778,15.044444444444444,6.111111111111111,3.3222222222222224,8.344444444444445,0.7836114158134725,0.7999,0.6529,0.5019,0.4141414141414142,0.6713906363158716,2.1324,1.9218130280068504,1.7112260560137007,1.5,1,9,Chelsea,7.2,4.4,1.45,7.5,4.33,1.4,1.1854103343465046,11.465045592705167,3.8267477203647418,1.6291793313069907,13.881458966565349,4.7477203647416415,0.4425,0.4965,0.5478,0.78,0.5340314136125655,8.66,7.88,4.8,1.46,4.72,1.44,L Mason,2,,,,,,,0.5575,0.5035,0.4522,-1.0,0.4659685863874345,8.0,4.6,1.45,8.0,4.33,1.44,33,0.061729079112933245,0.020961784999999986,0.06946002499999998,0.15756641,17,1.8178,green,2.1156654,0.6755909,-1.4400746,-0.05992543697357178,1.1062733844082708,0.9013443786381545,-0.2049290057701163,-1.2950709942298837,1.9729686,0.51997566,-1.4529929,-0.047007083892822266,-0.46733450503209256,0.10617467071170111,0.1591909329057073,0.7346343963825916,0.15570705,0.11454734,0.72974557,0.6819458,0.22137514,0.096679054,0.040845982141984816,0.04864107842831311,0.05525265730122131,0.7154419213362605,0.16503780417840797,0.11952025710064339,0.04762919807292397
