,AC,AF,AR,AS,AST,AY,A_Ahc_PL,A_Def_Rat,A_Form_Tot4,A_GoalDiff_Ahc_last,A_GoalDiff_last,A_Off_Rat,A_PL,A_Pts,A_Pts_Ahc,A_Pts_Ahc_Exp,A_Pts_Exp,A_Pts_Tot4,A_Pts_Tot_Exp4,A_Win_Ahc,A_att_Poi_mix,A_avgG,A_avgGD,A_avgG_c,A_avgS,A_avgST,A_avgST_c,A_avgS_c,A_def_Poi_mix,A_pred_Mas,A_pred_PoiMas,A_pred_Poi_mix,A_prob_ahc_odds,A_prob_odds,A_xG_Mas,A_xG_PoiMas,A_xG_Poi_mix,Away,AwayId,AwayTeam,B365A,B365D,B365H,BSA,BSD,BSH,BWA,BWD,BWH,Bb1X2,BbAH,BbAHh,BbAv<2.5,BbAv>2.5,BbAvA,BbAvAHA,BbAvAHH,BbAvD,BbAvH,BbMx<2.5,BbMx>2.5,BbMxA,BbMxAHA,BbMxAHH,BbMxD,BbMxH,BbOU,D_PL,D_pred_Mas,D_pred_PoiMas,D_pred_Poi_mix,D_prob_odds,Date,Div,Draw,FTAG,FTHG,FTR,Form_Diff_Tot4,GBA,GBD,GBH,GoalDiff,GoalDiff_Ahc,HC,HF,HFA,HR,HS,HST,HTAG,HTHG,HTR,HY,H_Ahc_PL,H_Def_Rat,H_Form_Tot4,H_GoalDiff_Ahc_last,H_GoalDiff_last,H_Off_Rat,H_PL,H_Pts,H_Pts_Ahc,H_Pts_Ahc_Exp,H_Pts_Exp,H_Pts_Tot4,H_Pts_Tot_Exp4,H_Win_Ahc,H_att_Poi_mix,H_avgG,H_avgGD,H_avgG_c,H_avgS,H_avgST,H_avgST_c,H_avgS_c,H_def_Poi_mix,H_pred_Mas,H_pred_PoiMas,H_pred_Poi_mix,H_prob_ahc_odds,H_prob_odds,H_xG_Mas,H_xG_PoiMas,H_xG_Poi_mix,Handicap,Home,HomeId,HomeTeam,IWA,IWD,IWH,LBA,LBD,LBH,Lg_AG,Lg_AS,Lg_AST,Lg_HG,Lg_HS,Lg_HST,O_pred_Mas,O_pred_PoiMas,O_pred_Poi_mix,Over_PL,Over_prob_odds,PSA,PSCA,PSCD,PSCH,PSD,PSH,Result,SBA,SBD,SBH,SJA,SJD,SJH,U_pred_Mas,U_pred_PoiMas,U_pred_Poi_mix,Under_PL,Under_prob_odds,VCA,VCD,VCH,WHA,WHD,WHH,round,rps_Book,rps_Mas,rps_PoiMas,rps_Poi_mix,season,xGD_Mas,H_xgb_xG,A_xgb_xG,XGB_hc,Hc_Diff_xgb,H_svr_xG,A_svr_xG,SVR_hc,Hc_Diff_svr,H_ann_xG,A_ann_xG,ANN_hc,Hc_Diff_ann,Hc_Diff_avg,A_pred_Rdf,D_pred_Rdf,H_pred_Rdf,A_pred_Xgb,D_pred_Xgb,H_pred_Xgb,H_pred_Ann,D_pred_Ann,A_pred_Ann,rps_Rdf,rps_Xgb,rps_ANN,H_pred_avg,D_pred_avg,A_pred_avg,rps_avg
250,13.0,10.0,0.0,23.0,8.0,0.0,-1.0,1.1729,0.8422093404786191,-3.0,0.0,3.4233,-1.0,1,0.0,0.4766839378238342,2.4101948734311107,8.0,9.498826022819554,-10,1.6014587989730407,1.9673202614379086,1.38562091503268,0.5816993464052288,16.76143790849673,6.245098039215686,3.316993464052288,11.052287581699346,0.664439727112462,0.8125,0.762,0.7034,0.4766839378238342,0.7527441466874291,2.5827,2.371350642059927,2.160001284119854,0,4,Paris SG,1.3,6.0,9.0,,,,1.3,5.75,9.0,41.0,19.0,1.75,3.05,1.36,1.3,2.02,1.84,5.76,8.92,3.25,1.4,1.33,2.06,1.88,6.46,10.5,35.0,5.39,0.1338,0.1591,0.1856,0.15196243336882373,04/05/18,F1,1,2,2,D,1.1331763537860042,,,,0,1.75,3.0,14.0,0.3412,0.0,12.0,5.0,1.0,0.0,A,2.0,0.8400000000000001,0.8406,1.9753856942646233,2.0,0.0,1.3499,-1.0,1,1.0,0.5233160621761658,0.4378426932000652,7.0,3.5436117717790245,1,0.718520641210016,1.2516339869281046,0.25163398692810457,1.0,9.862745098039216,3.0130718954248366,4.758169934640523,14.071895424836603,1.157033998771757,0.0537,0.0789,0.111,0.5233160621761658,0.09529341994374717,0.5182,0.6192063026152775,0.7202126052305551,-1.75,0,12,Amiens,1.3,5.0,9.0,1.3,5.5,9.5,1.1657142857142857,11.122857142857143,3.8114285714285714,1.5085714285714287,13.554285714285717,4.742857142857143,0.599,0.5747,0.5494,0.3600000000000001,0.691609977324263,1.31,1.29,6.39,10.19,6.1,9.91,0,,,,,,,0.401,0.4253,0.4506,-1.0,0.308390022675737,1.29,6.0,10.5,1.33,5.5,8.0,36,0.2878522931283805,0.33151997,0.293434605,0.25354628,18,-2.0645,1.0430686,3.0866425,2.0435739,-0.29357385635375977,1.1008756700964824,0.9015241523156716,-0.19935151778081073,1.9493515177808107,0.83502984,1.7515063,0.9164765,0.8335235118865967,0.8297670577712158,0.6849496977734555,0.1758461457514165,0.13920415647512802,0.76684356,0.14317374,0.08998272,0.10823269,0.22483154,0.6669357,0.24426694282994996,0.2980729540936805,0.22825881958525118,0.11247318886282089,0.18128380715924494,0.7062429791426655,0.25571469944037406
251,8.0,16.0,0.0,17.0,4.0,2.0,0.8500000000000001,0.6765,0.5833161485326531,-2.0,0.0,2.6962,1.4700000000000002,3,1.0,0.5194805194805195,1.475227701898211,4.0,6.857344872179699,1,1.1951057397746303,2.0163398692810457,0.12418300653594773,1.8921568627450978,11.006535947712417,4.0130718954248366,5.405228758169934,15.519607843137257,1.1700961185638379,0.6668,0.5039,0.3385,0.5194805194805195,0.39496136082693134,2.0864000000000003,1.7030382177903518,1.3196764355807034,1,0,Monaco,1.83,3.75,4.2,,,,1.85,3.7,4.25,42.0,18.0,0.5,1.98,1.81,1.84,1.85,2.0,3.64,4.15,2.07,1.9,1.95,1.9,2.05,3.85,4.85,39.0,-1.0,0.1979,0.24,0.2524,0.2903436194174168,06/05/18,F1,0,2,1,A,-0.17788117104668066,,,,-1,-0.5,6.0,14.0,0.3412,1.0,16.0,5.0,1.0,1.0,D,1.0,-1.0,0.6098,0.40543497748597246,-1.75,-2.0,1.1497,-1.0,0,0.0,0.4805194805194806,1.2344286786843721,2.0,4.932973500218534,-10,0.8350579474788051,1.0718954248366013,-0.09477124183006536,1.1666666666666667,12.558823529411763,3.9215686274509807,3.748366013071896,9.758169934640522,0.9453320657556843,0.1354,0.2561,0.4091,0.4805194805194806,0.3146950197556518,0.8144,1.1448951188804024,1.475390237760805,-0.5,0,14,Caen,1.7,3.5,4.85,1.85,3.6,4.0,1.168091168091168,11.156695156695157,3.8233618233618234,1.5099715099715099,13.549857549857549,4.743589743589744,0.5542,0.5419,0.5294,0.81,0.5224274406332454,1.89,2.47,3.36,3.1,3.8,4.28,-1,,,,,,,0.4458,0.4581,0.4706,-1.0,0.47757255936675463,1.85,3.7,4.33,1.83,3.5,4.2,36,0.23255235517570444,0.06471102499999999,0.15585121,0.30247252999999996,18,-1.2720000000000002,1.011295,1.1172562,0.1059612,0.3940387964248657,1.0994252877631432,0.9013303487769831,-0.19809493898616004,0.69809493898616,1.0848861,1.1895607,0.10467458,0.3953254222869873,0.49581971923267104,0.42398440585859115,0.2804407631447925,0.2955748309966163,0.36983037,0.2882925,0.3418771,0.35845158,0.2962409,0.3453075,0.20957922270637924,0.25699683926576755,0.27855488163458597,0.3319678362964337,0.2883247188426062,0.37970742499274507,0.24748274914812735
252,3.0,9.0,0.0,4.0,1.0,1.0,-1.0,0.4858,1.9664819784217544,3.0,0.0,1.6895,-1.0,0,0.0,0.4973821989528796,1.3678963110667999,8.0,4.06817864988551,-10,0.8839804776675638,0.9607843137254902,-0.7712418300653594,1.7320261437908497,10.37908496732026,3.369281045751634,4.888888888888889,14.245098039215685,1.0675060154192382,0.3741,0.346,0.3154,0.4973821989528796,0.36789631106679965,1.6895,1.4965775167801874,1.3036550335603745,0,18,Guingamp,2.62,3.29,2.7,,,,2.65,3.4,2.65,42.0,16.0,0.0,2.03,1.77,2.62,1.92,1.9,3.37,2.63,2.14,1.85,2.75,1.98,1.99,3.57,2.75,38.0,-1.0,0.2256,0.2354,0.2463,0.26420737786640086,06/05/18,F1,0,1,3,H,-0.5688140617013115,,,,2,2.0,4.0,10.0,0.3412,0.0,19.0,9.0,0.0,1.0,H,1.0,0.8999999999999999,0.0,1.3976679167204429,-1.0,-2.0,1.8978,1.65,3,1.0,0.5026178010471204,1.3678963110667999,4.0,2.861910152009354,1,0.9808079134481207,1.787581699346405,0.10130718954248367,1.6862745098039216,12.944444444444445,4.130718954248366,4.8202614379084965,12.72549019607843,1.2599852450462072,0.4003,0.4186,0.4383,0.5026178010471204,0.36789631106679965,1.7531999999999999,1.666325486595464,1.579450973190928,-0.0,1,17,Dijon,2.6,3.2,2.6,2.55,3.4,2.62,1.1704545454545454,11.173295454545455,3.8238636363636362,1.5085227272727273,13.556818181818182,4.744318181818182,0.6684,0.6123,0.5501,0.77,0.5342105263157895,2.72,2.65,3.69,2.65,3.5,2.69,2,,,,,,,0.3316,0.3877,0.4499,-1.0,0.4657894736842106,2.63,3.5,2.7,2.7,3.1,2.7,36,0.2674513846297597,0.24979545,0.22887097999999992,0.207492025,18,0.06369999999999987,0.9609772,1.1720217,0.21104455,-0.2110445499420166,1.1000237780128725,0.9008840993507117,-0.19913967866216087,0.19913967866216087,1.2758821,1.211062,-0.06482017,0.06482017040252686,0.017638433040890373,0.33844023850648697,0.2682510455230876,0.3933087159704254,0.40824577,0.24526913,0.34648508,0.35279754,0.29217255,0.35502988,0.24130805457889093,0.2968731877311567,0.2724586321645406,0.36419711078243405,0.2685642437729572,0.36723863054344746,0.2695547683226978
253,8.0,9.0,0.0,13.0,4.0,2.0,-1.0,0.4522,0.8175818565551668,1.75,2.0,1.3149,-1.0,0,0.0,0.5117493472584856,0.26582715197515955,3.0,3.6693573566325504,-10,0.6855426846054051,0.7156862745098039,-1.2450980392156863,1.9607843137254903,8.19934640522876,2.6143790849673203,5.398692810457516,15.081699346405228,1.1663912190839054,0.0475,0.0699,0.0982,0.5117493472584856,0.05554597205451095,0.4744999999999999,0.5703545432353053,0.6662090864706107,0,6,Troyes,19.0,8.5,1.14,,,,19.0,9.25,1.12,42.0,19.0,-2.5,3.55,1.28,17.23,1.87,1.96,8.98,1.13,3.9,1.32,21.0,1.91,2.02,11.1,1.15,34.0,-1.0,0.1288,0.1529,0.1784,0.0991892358116267,06/05/18,F1,0,0,3,H,0.4534086529089353,,,,3,0.5,6.0,9.0,0.3412,0.0,17.0,5.0,0.0,2.0,H,2.0,0.96,0.8404,1.270990509464102,0.5,2.0,2.7097,0.1499999999999999,3,1.0,0.48825065274151447,2.634983612213214,12.0,9.4414552356175,1,1.246191274976352,1.7549019607843137,0.9607843137254902,0.7941176470588235,17.457516339869283,6.009803921568628,3.4705882352941178,9.513071895424837,0.8306167880677437,0.8236,0.7772,0.7233,0.48825065274151447,0.8452647921338624,2.5987000000000005,2.3987747355104307,2.1988494710208615,2.5,1,1,Lyon,15.0,7.0,1.15,19.0,8.5,1.13,1.1699716713881019,11.152974504249292,3.8158640226628897,1.5127478753541077,13.572237960339942,4.756373937677054,0.593,0.5699,0.5459,0.28,0.7349896480331263,19.4,17.5,9.8,1.15,10.7,1.14,3,,,,,,,0.407,0.4301,0.4541,-1.0,0.2650103519668737,19.0,10.0,1.13,15.0,8.0,1.14,36,0.013514169782428658,0.01669136,0.027262924999999997,0.04311288999999998,18,2.1242000000000005,2.759821,0.5465477,-2.2132733,-0.286726713180542,1.1051550807366861,0.8994381382093791,-0.205716942527307,-2.294283057472693,2.44272,0.6717616,-1.7709584,-0.729041576385498,-1.103350449012911,0.05655875845192535,0.11985953253112942,0.823581709016945,0.032087684,0.05543185,0.9124805,0.8406865,0.13482845,0.024485094,0.017161153275502553,0.004344643240611595,0.012990154506287155,0.858916227535932,0.10337327702708611,0.0377105122007882,0.010663356159397772
254,4.0,12.0,0.0,11.0,2.0,1.0,-0.5,0.6083,0.9371768263582253,-0.25,0.0,1.7462,-1.0,0,0.25,0.4869791666666667,0.9033597537890353,6.0,6.402206959507732,-10,1.1465790216526042,1.434640522875817,0.10457516339869279,1.3300653594771241,11.382352941176471,4.647058823529412,3.866013071895425,13.156862745098039,0.8872232141493109,0.1566,0.1987,0.2477,0.4869791666666667,0.21685128418070126,1.0131000000000001,1.0948895192091173,1.1766790384182346,0,10,Nice,5.0,3.79,1.7,,,,4.75,3.9,1.72,42.0,18.0,-0.75,2.31,1.59,4.71,1.97,1.87,3.91,1.69,2.42,1.64,5.6,2.01,1.92,4.21,1.76,36.0,-1.0,0.1914,0.2123,0.2315,0.2528059012469316,06/05/18,F1,0,1,2,H,0.0374707459738739,,,,1,0.25,9.0,18.0,0.3412,0.0,18.0,8.0,1.0,1.0,D,1.0,0.43500000000000005,0.7331,0.9746475723320992,-0.5,0.0,2.5251,0.8400000000000001,3,0.75,0.5130208333333333,1.843834344964033,8.0,8.208095138284609,1,1.3424851948147747,2.4019607843137254,1.2908496732026145,1.111111111111111,16.34313725490196,6.284313725490196,3.199346405228758,9.73529411764706,0.8796445895863427,0.652,0.589,0.5208,0.5130208333333333,0.5303428145723672,2.2580000000000005,2.0324069545718886,1.8068139091437767,0.75,1,9,Marseille,5.6,3.6,1.6,4.6,3.9,1.7,1.1666666666666667,11.158192090395481,3.8163841807909606,1.5169491525423728,13.581920903954803,4.757062146892656,0.6347,0.6047,0.5731,0.5900000000000001,0.5923076923076923,4.97,4.5,3.86,1.84,4.16,1.71,1,,,,,,,0.3653,0.3953,0.4269,-1.0,0.40769230769230774,5.0,4.0,1.7,4.8,3.75,1.7,36,0.13380117563731256,0.07281378,0.10420134500000001,0.14549396499999998,18,1.2449000000000003,1.9747548,0.9003993,-1.0743555,0.32435548305511475,1.1027576015540603,0.900068565677165,-0.20268903587689535,-0.5473109641231046,1.8488667,0.78171515,-1.0671515,0.3171515464782715,0.03139868847009386,0.14602254026771028,0.2460610373779049,0.6079164223543848,0.18500084,0.21209309,0.6029061,0.65726507,0.24771556,0.09501941,0.08752605706281011,0.09595442887456018,0.06324795748256706,0.6226958657858122,0.23528989500350125,0.14201426156242833,0.08126322691685399
255,7.0,11.0,0.0,17.0,4.0,0.0,0.9299999999999999,0.6375,0.5761583132911879,0.5,0.0,1.5801,1.5299999999999998,3,1.0,0.4947643979057591,1.4380163089965594,3.0,5.206902219050015,1,0.8936187472212194,0.8496732026143791,-0.41830065359477125,1.2679738562091503,10.702614379084968,3.57516339869281,3.9379084967320264,12.022875816993464,0.8502619979615933,0.4641,0.4464,0.4285,0.4947643979057591,0.3854017373453211,1.5187000000000002,1.4530092705313096,1.387318541062619,1,7,Angers,2.7,3.2,2.75,,,,2.85,3.25,2.55,42.0,17.0,0.0,1.81,1.98,2.68,1.93,1.89,3.26,2.65,1.91,2.05,2.85,1.97,1.96,3.53,2.75,38.0,-1.0,0.2557,0.2612,0.2665,0.2818110969605961,06/05/18,F1,0,2,1,A,0.5119394074182727,,,,-1,-1.0,2.0,12.0,0.3412,0.0,8.0,4.0,0.0,1.0,H,1.0,-1.0,0.0614,1.0880977207094606,-1.25,-2.0,1.4169,-1.0,0,0.0,0.5052356020942408,1.2801725940428441,4.0,3.6761404089624623,-10,0.8728726374900382,0.8660130718954249,-0.9052287581699346,1.7712418300653594,13.098039215686276,4.689542483660131,5.173202614379085,13.166666666666666,1.3312264291741174,0.2802,0.2924,0.305,0.5052356020942408,0.3327871656940827,1.1206,1.1237223425847267,1.1268446851694531,-0.0,0,2,Metz,2.6,3.2,2.6,2.65,3.25,2.62,1.1661971830985915,11.157746478873241,3.811267605633803,1.5183098591549296,13.5943661971831,4.766197183098591,0.4914,0.4757,0.4598,0.98,0.47757255936675463,2.74,2.53,3.46,2.93,3.41,2.72,-1,,,,,,,0.5086,0.5243,0.5402,-1.0,0.5224274406332454,2.7,3.3,2.7,2.7,3.1,2.7,36,0.24423916105442517,0.18285042500000004,0.19598535999999997,0.20981862499999998,18,-0.3981000000000001,1.0715271,1.2937372,0.22221005,-0.22221004962921143,1.09933456563044,0.9017707170390515,-0.19756384859138854,0.19756384859138854,1.0970019,1.3084749,0.21147299,-0.2114729881286621,-0.07870639638882833,0.3752170176883508,0.27158804672899756,0.3531949355826516,0.42472813,0.22802308,0.3472488,0.24667107,0.2804906,0.47283834,0.2575502187537359,0.2257597268888465,0.16937302191178571,0.31570493130636673,0.2600339119233784,0.4242611617373086,0.21557240962734137
256,3.0,8.0,0.0,12.0,7.0,3.0,0.8799999999999999,1.1163,0.20383140488798632,-1.25,-1.0,1.3213,2.71,3,1.0,0.5116883116883117,1.0884661169344771,1.0,4.906015344149449,1,0.9095744430669563,0.7875816993464052,0.1111111111111111,0.676470588235294,10.931372549019608,3.8039215686274512,3.2614379084967315,10.810457516339868,0.6667663415891418,0.215,0.3066,0.373,0.5116883116883117,0.26303925435184544,0.42889999999999995,0.7313596545105285,1.0338193090210572,1,3,Montpellier,3.29,3.2,2.29,,,,3.3,3.1,2.35,42.0,18.0,-0.25,1.55,2.39,3.25,1.88,1.97,3.13,2.3,1.61,2.5,3.42,1.92,2.01,3.35,2.42,35.0,-1.0,0.4551,0.3682,0.3118,0.2993483538789407,06/05/18,F1,0,2,0,A,0.20789372703036083,,,,-2,-2.25,7.0,14.0,0.3412,0.0,11.0,2.0,0.0,0.0,D,0.0,-1.0,0.8924,0.41172513191834714,-0.5,-2.0,1.3765,-1.0,0,0.0,0.4883116883116883,1.612185529186582,2.0,4.857609713260442,-10,0.9138733825805221,0.8267973856209151,-0.2058823529411765,1.0326797385620914,16.215686274509803,4.18954248366013,3.797385620915032,11.267973856209151,0.9726644823618926,0.3299,0.3251,0.3152,0.4883116883116883,0.4376123917692138,0.6013999999999999,0.762839896725577,0.9242797934511539,0.25,0,15,Nantes,2.9,3.15,2.4,3.25,3.1,2.3,1.1685393258426966,11.174157303370785,3.811797752808989,1.5168539325842696,13.57865168539326,4.764044943820225,0.086,0.1897,0.312,-1.0,0.3934010152284264,3.38,3.71,3.26,2.23,3.3,2.34,-2,,,,,,,0.914,0.8103,0.688,0.55,0.6065989847715737,3.4,3.2,2.3,3.3,3.1,2.3,36,0.36730787302812784,0.36252950500000003,0.29317745,0.24624002,18,0.1725,1.397193,0.7479151,-0.64927787,0.39927786588668823,1.1000116883064217,0.9003413110026668,-0.19967037730375492,-0.05032962269624508,1.2571703,0.8162259,-0.44094443,0.19094443321228027,0.17996422546757448,0.22438482420922404,0.30009488040263066,0.475520295388145,0.25326726,0.23343162,0.51330113,0.42271993,0.29765412,0.279626,0.4138492261214923,0.4105439319507137,0.34881545210771714,0.4705137850465519,0.2770602083009303,0.25242603148778636,0.3901250487241671
257,5.0,11.0,0.0,7.0,3.0,1.0,-0.5,0.178,0.43794953474735693,0.25,0.0,1.5916,-1.0,0,0.25,0.5116883116883117,0.8649389639112839,2.0,4.566736213462938,-10,0.842214429953182,1.0163398692810457,-1.2679738562091503,2.284313725490196,10.823529411764705,2.6699346405228757,5.794117647058823,11.62091503267974,1.1554747324094434,0.1662,0.1841,0.2037,0.5116883116883117,0.2020334506781623,0.8563,0.8650714866923008,0.8738429733846017,0,19,Strasbourg,4.75,3.75,1.75,,,,5.0,3.5,1.78,41.0,18.0,-0.75,1.91,1.88,4.69,1.88,1.97,3.65,1.74,1.99,1.96,5.6,1.93,2.03,3.85,1.82,39.0,-1.0,0.2207,0.2349,0.2495,0.25883861187679685,06/05/18,F1,0,1,2,H,0.39087846840641177,,,,1,0.25,5.0,10.0,0.3412,0.0,14.0,2.0,0.0,1.0,H,1.0,0.485,0.7353,0.8288280031537687,0.5,1.0,1.7121,0.81,3,0.75,0.4883116883116883,1.8762224242119199,5.0,6.032614705312234,1,0.9206278905324312,1.0947712418300652,-0.022875816993464054,1.1176470588235294,13.57516339869281,4.624183006535947,3.179738562091503,9.99673202614379,0.8861406402737048,0.6132,0.581,0.5468,0.4883116883116883,0.539127937445041,1.8753,1.7421760831222421,1.6090521662444845,0.75,1,11,Rennes,5.6,3.6,1.6,4.6,3.6,1.75,1.1708683473389356,11.176470588235295,3.820728291316527,1.5126050420168067,13.571428571428571,4.756302521008403,0.5141,0.4834,0.4518,0.8799999999999999,0.503957783641161,5.14,4.83,3.77,1.81,3.85,1.75,1,,,,,,,0.4859,0.5166,0.5482,-1.0,0.4960422163588391,5.0,3.75,1.75,4.5,3.6,1.75,36,0.12661028661829374,0.08860172500000002,0.10472690500000002,0.12344196500000003,18,1.0190000000000001,1.7540721,1.3734038,-0.38066828,-0.3693317174911499,1.101764305844959,0.900094477617957,-0.20166982822700208,-0.5483301717729979,1.5429403,0.90652925,-0.636411,-0.11358898878097534,-0.34375029268170776,0.2066764316531684,0.2899400590362308,0.5033835093106007,0.25205737,0.24479696,0.50314564,0.49983382,0.3064408,0.19372538,0.1446715431127705,0.15519859723190033,0.14384786359146817,0.5021209888963294,0.28039260700352187,0.2174863941660413,0.14759192283299108
258,2.0,12.0,0.0,11.0,5.0,3.0,0.8400000000000001,0.6983,1.5400412974408562,1.0,2.0,1.6498,3.04,3,1.0,0.5208333333333334,1.0093748715066955,9.0,5.843999128436123,1,0.9174354645494658,1.1895424836601307,-0.08496732026143793,1.2745098039215688,10.127450980392156,3.2908496732026147,4.418300653594771,12.816993464052288,0.9134970537006643,0.2948,0.3047,0.3139,0.5208333333333334,0.2414029412974055,1.0097,1.0832522916671699,1.1568045833343399,1,13,Bordeaux,4.0,3.29,2.0,,,,4.33,3.3,1.95,42.0,17.0,-0.5,1.65,2.19,3.89,1.84,2.0,3.34,2.0,1.72,2.28,4.33,1.9,2.04,3.61,2.09,37.0,-1.0,0.2822,0.2736,0.2657,0.285166047614479,06/05/18,F1,0,3,1,A,0.30606773129931697,,,,-2,-2.5,5.0,12.0,0.3412,0.0,16.0,3.0,2.0,1.0,A,2.0,-1.0,0.6401,1.8461090287401731,1.25,1.0,1.6263,-1.0,0,0.0,0.4791666666666667,1.705459080878826,10.0,5.416798165395588,-10,0.9994651388012497,1.6307189542483658,0.3006535947712418,1.3300653594771241,12.986928104575163,4.7026143790849675,4.091503267973857,11.65359477124183,1.0773417245811987,0.423,0.4218,0.4204,0.4791666666666667,0.47343101108811564,1.2692,1.3257321020778425,1.3822642041556847,0.5,0,5,St Etienne,3.8,3.2,2.0,3.9,3.2,2.0,1.170391061452514,11.164804469273742,3.818435754189944,1.5139664804469273,13.572625698324023,4.748603351955308,0.3984,0.4326,0.4662,1.19,0.4296875,4.02,4.04,3.42,2.06,3.52,2.03,-2,,,,,,,0.6016,0.5674,0.5338,-1.0,0.5703125,3.75,3.4,2.05,3.8,3.2,2.05,36,0.39980320986607165,0.33811802,0.3307482,0.32373468499999997,18,0.25950000000000006,1.3869295,0.9719352,-0.4149943,-0.08500570058822632,1.099838515761603,0.9004562490191914,-0.19938226674241166,-0.30061773325758834,1.3676423,0.88616747,-0.48147482,-0.01852518320083618,-0.13471620568221696,0.2250341482201132,0.3226332872945835,0.4523325644853031,0.21553668,0.2543613,0.530102,0.49009717,0.30764169,0.20226113,0.40258841015938807,0.44819542014399305,0.43829125211609643,0.49084391471155203,0.2948787579880413,0.21427732233335287,0.4291439335017769
259,3.0,16.0,0.0,17.0,8.0,2.0,0.99,0.2941,0.8762846835833241,1.25,2.0,1.5037,2.29,3,1.0,0.4844559585492228,1.1899559943135756,4.0,4.564726595063952,1,0.8599576522484214,0.8823529411764706,-1.1895424836601307,2.0718954248366015,10.401960784313726,3.2908496732026147,5.803921568627452,15.57516339869281,1.2313780107928742,0.217,0.2249,0.2311,0.4844559585492228,0.29657645563796936,0.8205,0.9345308788665618,1.0485617577331237,1,8,Lille,3.5,3.29,2.14,,,,3.7,3.3,2.1,42.0,18.0,-0.25,1.63,2.24,3.48,1.99,1.87,3.21,2.17,1.69,2.36,3.73,2.06,1.91,3.4,2.3,35.0,-1.0,0.2717,0.2539,0.2392,0.30022662739966743,06/05/18,F1,0,3,2,A,-0.15347164241275058,,,,-1,-1.25,1.0,14.0,0.3412,1.0,6.0,4.0,1.0,2.0,H,4.0,-1.0,0.6832,0.7228130411705735,-0.5,-1.0,1.3728,-1.0,0,0.0,0.5155440414507771,1.5098173782867574,4.0,5.533934464605291,-10,0.9212936742032395,1.1895424836601307,0.022875816993464054,1.1666666666666667,12.490196078431373,4.803921568627451,3.9705882352941178,11.895424836601308,1.0372870277872615,0.5114,0.5212,0.5296,0.5155440414507771,0.4031969169623633,1.4199,1.567905709108313,1.7159114182166262,0.25,0,16,Toulouse,3.4,3.2,2.1,3.5,3.1,2.2,1.1754874651810585,11.164345403899722,3.8217270194986077,1.5125348189415042,13.579387186629527,4.743732590529248,0.3881,0.4568,0.522,1.2400000000000002,0.42118863049095606,3.73,3.29,3.25,2.42,3.37,2.17,-1,,,,,,,0.6119,0.5432,0.478,-1.0,0.578811369509044,3.6,3.25,2.2,3.4,3.1,2.25,36,0.32868621830539835,0.4373877849999999,0.436214725,0.43576479999999995,18,0.5993999999999999,1.4201952,1.1853044,-0.23489082,-0.01510918140411377,1.099379683487696,0.9006415239340427,-0.19873815955365337,-0.05126184044634663,1.1678536,1.0303686,-0.13748503,-0.11251497268676758,-0.05962866484574266,0.2564360438950936,0.31043020867422816,0.4331337474306781,0.23335433,0.2998521,0.4667935,0.37595722,0.29736474,0.32667807,0.3702460999908608,0.4028208351672924,0.2973531484289613,0.4252948251870062,0.30254901774431464,0.27215614713457165,0.3553161740119396
