,AC,AF,AR,AS,AST,AY,A_Ahc_PL,A_Def_Rat,A_Form_Tot4,A_GoalDiff_Ahc_last,A_GoalDiff_last,A_Off_Rat,A_PL,A_Pts,A_Pts_Ahc,A_Pts_Ahc_Exp,A_Pts_Exp,A_Pts_Tot4,A_Pts_Tot_Exp4,A_Win_Ahc,A_att_Poi_mix,A_avgG,A_avgGD,A_avgG_c,A_avgS,A_avgST,A_avgST_c,A_avgS_c,A_def_Poi_mix,A_pred_Mas,A_pred_PoiMas,A_pred_Poi_mix,A_prob_ahc_odds,A_prob_odds,A_xG_Mas,A_xG_PoiMas,A_xG_Poi_mix,Away,AwayId,AwayTeam,B365A,B365D,B365H,BSA,BSD,BSH,BWA,BWD,BWH,Bb1X2,BbAH,BbAHh,BbAv<2.5,BbAv>2.5,BbAvA,BbAvAHA,BbAvAHH,BbAvD,BbAvH,BbMx<2.5,BbMx>2.5,BbMxA,BbMxAHA,BbMxAHH,BbMxD,BbMxH,BbOU,D_PL,D_pred_Mas,D_pred_PoiMas,D_pred_Poi_mix,D_prob_odds,Date,Div,Draw,FTAG,FTHG,FTR,Form_Diff_Tot4,GBA,GBD,GBH,GoalDiff,GoalDiff_Ahc,HC,HF,HFA,HR,HS,HST,HTAG,HTHG,HTR,HY,H_Ahc_PL,H_Def_Rat,H_Form_Tot4,H_GoalDiff_Ahc_last,H_GoalDiff_last,H_Off_Rat,H_PL,H_Pts,H_Pts_Ahc,H_Pts_Ahc_Exp,H_Pts_Exp,H_Pts_Tot4,H_Pts_Tot_Exp4,H_Win_Ahc,H_att_Poi_mix,H_avgG,H_avgGD,H_avgG_c,H_avgS,H_avgST,H_avgST_c,H_avgS_c,H_def_Poi_mix,H_pred_Mas,H_pred_PoiMas,H_pred_Poi_mix,H_prob_ahc_odds,H_prob_odds,H_xG_Mas,H_xG_PoiMas,H_xG_Poi_mix,Handicap,Home,HomeId,HomeTeam,IWA,IWD,IWH,LBA,LBD,LBH,Lg_AG,Lg_AS,Lg_AST,Lg_HG,Lg_HS,Lg_HST,O_pred_Mas,O_pred_PoiMas,O_pred_Poi_mix,Over_PL,Over_prob_odds,PSA,PSCA,PSCD,PSCH,PSD,PSH,Referee,Result,SBA,SBD,SBH,SJA,SJD,SJH,U_pred_Mas,U_pred_PoiMas,U_pred_Poi_mix,Under_PL,Under_prob_odds,VCA,VCD,VCH,WHA,WHD,WHH,round,rps_Book,rps_Mas,rps_PoiMas,rps_Poi_mix,season,xGD_Mas,Res,H_xgb_xG,A_xgb_xG,XGB_hc,Hc_Diff_xgb,H_svr_xG,A_svr_xG,SVR_hc,Hc_Diff_svr,H_ann_xG,A_ann_xG,ANN_hc,Hc_Diff_ann,Hc_Diff_avg,A_pred_Rdf,D_pred_Rdf,H_pred_Rdf,A_pred_Xgb,D_pred_Xgb,H_pred_Xgb,H_pred_Ann,D_pred_Ann,A_pred_Ann,rps_Rdf,rps_Xgb,rps_ANN,H_pred_avg,D_pred_avg,A_pred_avg,rps_avg
248,8,12,0,9,3,0,-1.0,0.6752,1.181905956210323,-1.0,-2.0,1.5335,-1.0,0,0.0,0.5155440414507771,1.084106037110879,5.0,4.2304550321685985,-10,0.9033759877462731,1.1895424836601307,-0.3235294117647059,1.5130718954248366,10.849673202614378,3.0849673202614376,5.372549019607843,17.47058823529412,1.1661273539542838,0.431,0.3369,0.2546,0.5155440414507771,0.26989250714685065,1.4078000000000002,1.2773036359053063,1.1468072718106124,0,17,Crystal Palace,4.0,3.6,2.0,,,,4.0,3.5,1.95,46.0,28.0,-0.5,1.8,2.01,3.87,1.87,1.99,3.47,1.99,1.85,2.1,4.2,1.91,2.03,3.61,2.05,39.0,-1.0,0.2643,0.2572,0.239,0.2744285156703271,30/04/16,E0,0,0,1,H,0.23096230890937108,,,,1,0.5,4,11,0.2256,0,10,4,0,0,D,2,0.99,0.1257,1.412868265119694,1.0,0.0,1.589,1.15,3,1.0,0.4844559585492228,1.6414654472187937,5.0,3.5389003514608737,1,1.0239744800911201,1.5196078431372548,0.2843137254901961,1.2352941176470589,12.80392156862745,5.1307189542483655,3.9019607843137254,12.741830065359478,1.054355618111951,0.3046,0.4059,0.5064,0.4844559585492228,0.45567897718282224,1.1394,1.427519433179146,1.715638866358292,0.5,1,7,Newcastle,3.8,3.45,1.9,3.75,3.3,2.0,1.2040229885057472,11.373563218390805,3.8735632183908044,1.4367816091954022,14.175287356321839,4.57183908045977,0.4682,0.5076,0.5453,-1.0,0.47244094488188976,4.08,3.63,3.57,2.15,3.54,2.03,M Dean,1,,,,,,,0.5318,0.4924,0.4547,0.8,0.5275590551181102,4.2,3.6,1.95,4.0,3.1,2.05,35,0.1845636706473757,0.33471418500000005,0.23322821000000005,0.15423106000000003,16,-0.2684000000000002,green,1.5362796,1.0475118,-0.48876774,-0.011232256889343262,1.1009703970183229,0.9024512241774143,-0.1985191728409086,-0.3014808271590914,1.449505,0.8844942,-0.5650108,0.06501078605651855,-0.08256743266397204,0.2658517703196786,0.2968421317413363,0.4373060979389852,0.27967846,0.28288043,0.4374411,0.50963336,0.2488155,0.2415512,0.19365079559937898,0.19734627361007284,0.14940319413403325,0.46146019028106355,0.2761793546304078,0.26236047992379735,0.17942906752318405
249,8,13,0,14,5,2,0.32999999999999996,0.2118,1.026435987615898,0.75,0.0,1.7048,-1.0,1,0.75,0.5776081424936387,1.4454431791301998,5.0,4.8712243728062345,1,0.932144796998355,1.3071895424836601,-0.7222222222222222,2.0294117647058822,9.928104575163397,3.4313725490196076,6.34640522875817,16.46732026143791,1.3101714771407353,0.2725,0.2951,0.3189,0.5776081424936387,0.3887743723177779,1.1495000000000002,1.1775949531746268,1.2056899063492534,0,12,Sunderland,2.8,3.3,2.75,,,,2.75,3.2,2.65,46.0,27.0,-0.25,1.75,2.07,2.74,1.66,2.27,3.2,2.68,1.8,2.15,2.83,1.7,2.34,3.35,2.75,37.0,2.51,0.2478,0.2545,0.2604,0.2791200621768662,30/04/16,E0,1,1,1,D,-0.7526301651230373,,,,0,-0.25,2,13,0.2256,0,11,3,0,0,D,2,-0.5,0.5553,0.2738058224928607,-2.5,-4.0,1.5938,-1.0,1,0.25,0.42239185750636127,1.2754367586929343,1.0,3.65222328325788,-10,0.7574420364105225,1.0784313725490196,-0.45098039215686275,1.5294117647058822,11.66013071895425,3.179738562091503,3.905228758169935,11.5359477124183,1.0773669515735655,0.4797,0.4504,0.4207,0.42239185750636127,0.332105565505356,1.6076000000000001,1.5160949209139298,1.4245898418278593,0.25,0,8,Stoke,2.6,3.2,2.6,2.7,3.1,2.62,1.2005730659025788,11.366762177650429,3.871060171919771,1.4355300859598854,14.16332378223496,4.570200573065903,0.5203,0.5048,0.4891,-1.0,0.4581151832460733,2.83,2.52,3.51,2.95,3.3,2.75,C Pawson,0,,,,,,,0.4797,0.4952,0.5109,0.75,0.5418848167539266,2.8,3.3,2.75,2.8,3.1,2.62,35,0.13071980960535723,0.15218417,0.14497208500000003,0.13934285000000002,16,0.45809999999999995,yellow,1.2575536,1.2564526,-0.001101017,-0.24889898300170898,1.1000194879910274,0.9040408768165378,-0.19597861117448967,-0.05402138882551033,1.0670003,1.2215861,0.15458584,-0.4045858383178711,-0.2358354033816968,0.3491994406840729,0.3172075513912448,0.33359300792468227,0.3423895,0.3821315,0.275479,0.27883035,0.31251484,0.40865478,0.11661227215515325,0.09655962972544652,0.12237255834454608,0.2959674487519683,0.33728462669297093,0.36674790468684587,0.11105038544309674
250,4,10,1,7,2,3,-0.5,0.0,0.0,-1.0,-2.0,1.2467,-1.0,0,0.25,0.49870129870129865,0.8188141658027623,0.0,2.9170221945093813,-10,0.6114254108593411,0.48692810457516345,-1.4019607843137256,1.888888888888889,8.493464052287582,2.3758169934640523,4.650326797385621,14.486928104575163,1.0950011000050441,0.0909,0.1469,0.2195,0.49870129870129865,0.18645286426111093,0.45199999999999996,0.5829400451840216,0.7138800903680432,0,10,Aston Villa,5.75,3.8,1.7,,,,5.25,3.8,1.67,46.0,29.0,-0.75,1.81,2.0,5.16,1.93,1.92,3.74,1.7,1.9,2.06,5.75,1.98,1.98,3.95,1.75,39.0,-1.0,0.2202,0.2649,0.3031,0.2594555730194295,30/04/16,E0,0,2,3,H,1.204975499644816,,,,1,0.25,8,14,0.2282,0,18,6,1,1,D,2,0.45999999999999996,0.7947,1.204975499644816,-1.0,-2.0,1.5021,0.77,3,0.75,0.5012987012987012,1.9217302611778082,4.0,3.3195695689904547,1,0.766546757684502,0.8104575163398692,-0.05555555555555555,0.8660130718954249,12.27450980392157,3.65359477124183,4.277777777777778,11.480392156862743,0.972972442330435,0.6889,0.5882,0.4774,0.5012987012987012,0.5540915627194596,1.7303,1.4670978721723635,1.2038957443447271,0.75,1,15,Watford,5.0,3.9,1.6,5.0,3.6,1.7,1.2,11.374285714285714,3.874285714285714,1.4342857142857144,14.154285714285715,4.565714285714286,0.3725,0.3369,0.3011,1.0,0.4750656167979003,5.23,5.26,3.78,1.77,3.95,1.74,A Taylor,1,,,,,,,0.6275,0.6631,0.6989,-1.0,0.5249343832020998,5.5,3.8,1.7,5.5,3.5,1.7,36,0.11679950251457295,0.052523010000000016,0.09557942500000002,0.16064550499999997,16,1.2783,green,1.1425084,0.9270322,-0.21547621,-0.5345237851142883,1.1021155552156325,0.901479416596262,-0.20063613861937057,-0.5493638613806294,1.4068892,0.7818088,-0.6250804,-0.124919593334198,-0.40293574660970527,0.18747689351107444,0.24919061143350543,0.5633324950554199,0.2424446,0.26337245,0.49418288,0.49856344,0.26101914,0.24041751,0.11291304773754385,0.15731518467786865,0.15461958065475168,0.5186929394675038,0.257860734327475,0.22344633613912848,0.1407923736064763
251,6,7,0,8,4,0,1.0099999999999998,0.6812,0.9919159481561185,1.0,2.0,2.1636,1.02,3,1.0,0.4792746113989638,1.7214334461855505,6.0,6.048899618111246,1,1.1750964966298518,1.61437908496732,0.10130718954248367,1.5130718954248366,13.359477124183007,4.111111111111111,4.8431372549019605,15.30392156862745,1.0654896506026401,0.4816,0.4509,0.4207,0.4792746113989638,0.4850593477766329,1.4501000000000002,1.4019549729117884,1.3538099458235768,1,16,West Ham,2.1,3.4,4.0,,,,2.0,3.5,3.8,46.0,28.0,0.5,1.7,2.13,2.04,2.01,1.85,3.38,3.82,1.76,2.2,2.2,2.05,1.89,3.56,4.1,37.0,-1.0,0.2656,0.2682,0.2695,0.26625540285565175,30/04/16,E0,0,3,0,A,-0.6189205198979163,,,,-3,-2.5,8,14,0.2282,0,15,5,2,0,A,0,-1.0,0.7135,0.3729954282582022,1.75,0.0,1.4244,-1.0,0,0.0,0.5207253886010362,1.0123111509587979,1.0,2.680998007588877,-10,0.7315438068736901,1.0228758169934642,-0.11764705882352942,1.1405228758169936,11.133986928104575,3.156862745098039,3.2810457516339873,12.212418300653594,0.958250014180848,0.2528,0.2809,0.3098,0.5207253886010362,0.24868524936771533,0.9714,1.0464171500984596,1.1214343001969191,-0.5,0,9,West Brom,2.2,3.3,3.1,1.95,3.3,3.8,1.2022792022792024,11.361823361823362,3.8689458689458696,1.438746438746439,14.165242165242168,4.56980056980057,0.4359,0.4429,0.4498,1.13,0.44386422976501305,2.05,2.02,3.68,3.94,3.49,4.06,L Mason,-3,,,,,,,0.5641,0.5571,0.5502,-1.0,0.556135770234987,2.05,3.5,3.8,2.1,3.2,3.7,36,0.16350411428265468,0.16632319999999998,0.19020780999999995,0.21578226500000003,16,-0.4787000000000001,red,1.0463688,1.2625208,0.21615195,0.2838480472564697,1.0987604384297547,0.9073342806292534,-0.19142615780050132,0.6914261578005013,0.8908062,1.4607515,0.56994534,-0.0699453353881836,0.3017762898895958,0.4020439708055797,0.2970728320021503,0.30088319719226997,0.46977118,0.24110226,0.28912655,0.2550044,0.32845446,0.4165411,0.2240410556013004,0.18236837426043595,0.2027257504031188,0.28167138278614096,0.28887652000251984,0.42945208231017795,0.20243183862859798
252,5,10,1,14,3,0,0.8400000000000001,0.9497,1.4732480320400712,3.25,4.0,2.2707,-1.0,1,1.0,0.5233160621761658,0.9679366870972399,10.0,6.787723304237211,1,1.2574432579310406,1.7156862745098038,0.8660130718954249,0.8496732026143791,12.431372549019608,5.071895424836601,3.843137254901961,15.130718954248366,0.8638394687512659,0.4124,0.3393,0.2668,0.5233160621761658,0.22902366359114354,1.2257000000000002,1.035308903028542,0.8449178060570838,0,3,Leicester,3.9,3.4,2.1,,,,3.6,3.4,2.1,46.0,28.0,-0.5,1.68,2.18,3.8,1.84,2.02,3.34,2.05,1.73,2.3,4.1,1.88,2.07,3.46,2.15,37.0,2.49,0.2868,0.2981,0.3029,0.28086569632380926,01/05/16,E0,1,1,1,D,-0.2667386482389642,,,,0,-0.5,6,16,0.2282,0,21,6,1,1,D,3,-1.0,1.045,1.206509383801107,1.0,2.0,1.7238,-1.0,1,0.0,0.4766839378238342,1.7511976165789507,9.0,7.459535848486737,-10,0.935193057254174,1.5130718954248366,1.1274509803921569,0.3856209150326797,12.598039215686276,4.120915032679739,2.0457516339869284,8.428104575163397,0.5565187480159864,0.3008,0.3625,0.4303,0.4766839378238342,0.4901106400850472,1.0023,1.0806494605794752,1.1589989211589504,0.5,0,4,Man United,3.8,3.45,1.9,3.8,3.3,2.0,1.2073863636363635,11.352272727272727,3.8693181818181817,1.4346590909090908,14.167613636363635,4.5710227272727275,0.3848,0.3547,0.3244,-1.0,0.4352331606217616,4.04,4.28,3.49,2.0,3.45,2.07,M Oliver,0,,,,,,,0.6152,0.6453,0.6756,0.6799999999999999,0.5647668393782384,4.1,3.3,2.1,3.6,3.1,2.15,36,0.14633013900464198,0.13027720000000004,0.123299305,0.12817016500000003,16,-0.22340000000000027,yellow,1.3464229,1.1227257,-0.22369719,-0.2763028144836426,1.1019695868913024,0.9038543745624185,-0.19811521232888396,-0.30188478767111604,1.3136384,0.86915994,-0.4444785,-0.055521488189697266,-0.21123636344815197,0.28527344605929467,0.27898955920107754,0.4357369947396276,0.19182837,0.38589942,0.42227224,0.4183326,0.30007523,0.2815922,0.1356238338056338,0.10755597636103165,0.12714815727034878,0.4254472788162549,0.3216547389122102,0.25289800213974983,0.12248138824458486
253,2,9,0,6,5,1,-1.0,0.9279,1.217968479210259,2.5,4.0,2.3501,-1.0,0,0.0,0.49870129870129865,1.2354462361596197,10.0,8.210393101867533,-10,1.1649347798764542,1.3235294117647058,0.5130718954248367,0.8104575163398692,12.784313725490195,4.833333333333333,3.0,9.03921568627451,0.6261783355487857,0.4476,0.4526,0.4578,0.49870129870129865,0.32010106264397714,1.4936999999999998,1.4269457289444776,1.3601914578889553,0,18,Man City,2.7,3.4,2.8,,,,2.6,3.4,2.7,46.0,27.0,0.0,1.93,1.87,2.65,1.93,1.92,3.34,2.68,2.0,1.93,2.75,1.98,1.96,3.5,2.8,39.0,-1.0,0.2566,0.2652,0.2748,0.27514304822768826,01/05/16,E0,0,2,4,H,-0.18942308584418965,,,,2,2.0,8,12,0.2282,0,14,7,1,2,H,2,0.9199999999999999,0.8564,1.0285453933660693,1.0,2.0,1.8646,1.42,3,1.0,0.5012987012987012,1.4894107156126923,7.0,6.805727822173651,1,1.0806093620311987,1.8823529411764703,0.8039215686274511,1.0784313725490196,14.183006535947712,4.604575163398692,3.480392156862745,12.316993464052288,0.9675279901116125,0.2958,0.2822,0.2674,0.5012987012987012,0.4047558891283347,1.1649,1.0674174375038759,0.9699348750077518,-0.0,1,11,Southampton,2.5,3.3,2.65,2.62,3.3,2.62,1.206798866855524,11.359773371104815,3.86685552407932,1.43342776203966,14.186968838526914,4.575070821529745,0.4962,0.4547,0.4119,0.8700000000000001,0.5078947368421052,2.75,3.06,3.56,2.42,3.44,2.73,A Marriner,2,,,,,,,0.5038,0.5453,0.5881,-1.0,0.4921052631578948,2.7,3.5,2.7,2.7,3.1,2.75,36,0.22839012091660132,0.3481216999999999,0.3600418,0.37314179999999986,16,-0.32879999999999976,green,1.1746962,1.0867113,-0.08798492,0.08798491954803467,1.100188181814453,0.9062842674582496,-0.19390391435620336,0.19390391435620336,1.0364776,1.1144956,0.07801807,-0.07801806926727295,0.06795692154565502,0.34909027396024933,0.2995219136769912,0.3513878123627596,0.34226584,0.26940104,0.3883331,0.3340923,0.3413472,0.3245605,0.27128089466260424,0.2456411450395639,0.2743863062009848,0.35793773785784816,0.3034233816959905,0.33863887051205394,0.2634601199084635
254,7,13,1,11,3,2,-1.0,0.6124,1.336758880482286,-1.0,0.0,2.2034,-1.0,0,0.0,0.4792746113989638,1.6369294386953173,10.0,7.480780674815584,-10,1.451413481494409,2.042483660130719,0.4901960784313726,1.5522875816993464,14.712418300653594,5.601307189542484,4.071895424836601,11.58496732026144,0.9088587851594626,0.5122,0.5094,0.5063,0.4792746113989638,0.45567897718282224,1.6818999999999997,1.6019439201615868,1.5219878403231737,0,19,Liverpool,2.4,3.5,3.1,,,,2.3,3.4,3.1,46.0,29.0,0.25,1.89,1.91,2.34,2.01,1.85,3.39,3.05,1.95,1.98,2.5,2.07,1.89,3.56,3.15,39.0,-1.0,0.2422,0.25,0.2586,0.26989250714685065,01/05/16,E0,0,1,3,H,-0.40111502918497643,,,,2,2.25,4,12,0.2282,0,18,9,0,2,H,2,0.8500000000000001,0.5215,0.9356438512973096,-3.25,-4.0,1.4718,2.57,3,1.0,0.5207253886010362,1.093178054157832,4.0,4.275130964045594,1,0.7234913216886383,0.9052287581699346,0.08823529411764706,0.8169934640522877,12.189542483660132,2.9836601307189543,3.2810457516339873,11.509803921568627,0.8673203232829233,0.2456,0.2406,0.2351,0.5207253886010362,0.2744285156703271,1.0876,1.0174599382608873,0.947319876521775,-0.25,1,13,Swansea,2.2,3.3,3.1,2.3,3.4,3.0,1.2090395480225988,11.344632768361583,3.8700564971751414,1.4406779661016949,14.186440677966102,4.581920903954802,0.5232,0.4864,0.4483,0.9099999999999999,0.4973684210526315,2.37,2.15,3.63,3.57,3.56,3.15,R East,2,,,,,,,0.4768,0.5136,0.5517,-1.0,0.5026315789473684,2.38,3.5,3.13,2.4,3.1,3.1,36,0.3670486545593739,0.4157341,0.41808835999999994,0.42070585000000005,16,-0.5942999999999998,green,1.1208658,1.9201343,0.7992685,-0.5492684841156006,1.0992181396439178,0.9083847073334842,-0.1908334323104336,0.4408334323104336,0.9220443,1.3920072,0.46996295,-0.2199629545211792,-0.10946600210878206,0.4392055670245359,0.2956580497710844,0.2651363832043797,0.5819349,0.17842399,0.23964114,0.24052723,0.3323392,0.42713353,0.36646303269764213,0.4583968903334351,0.3796209915496036,0.2484349185323447,0.2688070776690688,0.4827580087656402,0.39895268095653974
255,8,20,0,16,5,9,-0.5,1.1552,1.1000419398721624,-1.75,0.0,2.3312,-1.0,1,0.25,0.4333333333333333,1.3081869898590157,8.0,7.272449994888097,-10,1.4143713274501526,1.8823529411764703,1.2058823529411764,0.676470588235294,15.189542483660132,5.3921568627450975,3.0326797385620914,12.382352941176471,0.6916268577666113,0.5316,0.5665,0.5987,0.4333333333333333,0.34420884581656286,1.7985,1.973685656238915,2.14887131247783,0,14,Tottenham,2.63,3.6,2.75,,,,2.6,3.5,2.65,45.0,27.0,0.25,2.01,1.78,2.59,2.21,1.69,3.43,2.68,2.09,1.85,2.7,2.33,1.73,3.6,2.75,37.0,2.56,0.2321,0.2179,0.2045,0.27556045240932703,02/05/16,E0,1,2,2,D,-0.15852233830067342,,,,0,0.25,7,9,0.2282,0,13,5,2,0,A,3,0.345,0.5327,0.941519601571489,2.75,3.0,2.0486,-1.0,1,0.75,0.5666666666666667,1.4162525577316574,6.0,6.372676670762254,1,1.1561471385408901,1.803921568627451,0.13398692810457516,1.6699346405228759,16.11111111111111,5.127450980392157,5.183006535947713,12.37908496732026,1.2572395234010219,0.2362,0.2156,0.1968,0.5666666666666667,0.3802307017741101,1.1216,1.1385553487824382,1.1555106975648763,-0.25,0,1,Chelsea,2.6,3.2,2.6,2.6,3.4,2.62,1.208450704225352,11.343661971830988,3.867605633802817,1.4450704225352113,14.19718309859155,4.594366197183098,0.5587,0.6015,0.6415,0.78,0.5303430079155673,2.69,2.85,3.56,2.58,3.56,2.72,M Clattenburg,0,,,,,,,0.4413,0.3985,0.3585,-1.0,0.4696569920844328,2.63,3.6,2.75,2.7,3.1,2.75,36,0.1315275580550013,0.16924766500000002,0.18370280500000002,0.19858596500000003,16,-0.6769000000000001,yellow,1.3801787,1.8589909,0.47881222,-0.22881221771240234,1.1000827485169358,0.9072827927201536,-0.19279995579678222,0.4427999557967822,1.1677412,1.3326771,0.16493595,0.08506405353546143,0.0996839305399471,0.4005433487237803,0.28113870823194154,0.31831794304427835,0.31697595,0.29167813,0.39134592,0.37131873,0.3058255,0.32285577,0.13088064353540008,0.1268126906554219,0.12105672308310611,0.3603275296515138,0.29288078017966473,0.34679169016882155,0.12505020249745522
256,5,13,0,9,3,1,-1.0,0.1707,1.7983506240219664,0.5,1.0,1.6122,-1.0,1,0.0,0.524547803617571,1.944422462417556,8.0,4.448520712889792,-10,0.7686523821984629,0.7777777777777777,-1.5740740740740742,2.3518518518518516,8.851851851851853,3.2592592592592595,4.888888888888888,15.407407407407407,1.2124399498404776,0.4462,0.4215,0.3953,0.524547803617571,0.5691328681633243,1.6122,1.4831589738033824,1.3541179476067646,0,7,Newcastle,1.65,4.2,5.75,,,,1.6,3.9,5.25,48.0,30.0,0.75,1.94,1.86,1.63,1.84,2.03,3.98,5.45,2.03,1.93,1.73,1.89,2.09,4.33,6.0,40.0,3.13,0.2441,0.2538,0.264,0.237023857927583,07/05/16,E0,1,0,0,D,-1.7983506240219664,,,,0,0.75,0,8,0.2282,0,2,0,0,0,D,1,1.0299999999999998,0.0,0.0,-0.25,-1.0,1.2467,-1.0,1,1.0,0.47545219638242897,0.8185536796548608,0.0,2.8682006801399624,1,0.7054870332531451,0.7407407407407408,-1.7222222222222223,2.4629629629629632,11.333333333333334,3.407407407407408,5.62962962962963,12.148148148148147,1.4551214564563761,0.3097,0.3247,0.3406,0.47545219638242897,0.19384327390909262,1.3041999999999998,1.2707948617323503,1.237389723464701,-0.75,0,10,Aston Villa,1.6,3.9,5.0,1.65,4.0,5.5,1.2106741573033708,11.356741573033707,3.8707865168539324,1.4466292134831462,14.193820224719099,4.595505617977528,0.5578,0.5195,0.4794,-1.0,0.5105263157894737,1.68,1.72,4.13,5.05,4.17,5.39,R Madley,0,,,,,,,0.4422,0.4805,0.5206,0.94,0.4894736842105264,1.65,4.0,5.75,1.62,3.6,6.0,36,0.18074371823180374,0.14750426500000002,0.14154617,0.13617476,16,-0.3080000000000003,yellow,0.8807759,1.7932332,0.9124572,-0.16245722770690918,1.1006515571280973,0.9051252633823724,-0.19552629374572483,0.9455262937457248,0.80562145,1.5104581,0.70483667,0.04516333341598511,0.2760774664849336,0.5117113042184779,0.2697362701939741,0.21855242558754795,0.7622485,0.14611906,0.091632456,0.16331026,0.29559797,0.54109174,0.1548068107975882,0.2947096308768993,0.15972527218713584,0.15783171358518241,0.23715109960394432,0.6050171868108732,0.19547832307488908
257,3,8,0,12,4,1,0.95,0.7135,0.30936527330582897,-2.5,-3.0,1.4244,-1.0,1,1.0,0.49481865284974097,0.9397171342453048,1.0,3.23242485917749,1,0.6507452892791382,0.7592592592592592,-0.4074074074074074,1.1666666666666667,8.851851851851853,2.074074074074074,4.981481481481482,18.555555555555554,1.101241892700014,0.363,0.3064,0.2522,0.49481865284974097,0.22374217482031067,1.2192,1.082544024355116,0.9458880487102319,0,9,West Brom,4.2,3.6,1.95,,,,4.0,3.4,1.9,48.0,29.0,-0.5,1.88,1.92,4.19,1.95,1.91,3.47,1.92,1.95,2.01,4.45,2.0,1.96,3.61,1.96,40.0,2.65,0.2741,0.2745,0.2702,0.2684906097843728,07/05/16,E0,1,1,1,D,0.24589679805940268,,,,0,-0.5,5,5,0.2282,0,12,4,1,0,A,2,-1.0,0.2052,0.5552620713652316,-0.5,-1.0,1.7043,-1.0,1,0.0,0.5051813471502591,1.7917922559703219,3.0,5.402854174108908,-10,0.8885904464909857,1.2592592592592593,-0.7962962962962964,2.0555555555555554,12.666666666666666,4.092592592592593,4.185185185185186,11.277777777777779,1.203981049377042,0.3629,0.4191,0.4776,0.5051813471502591,0.5077672153953164,1.2189999999999999,1.3153190587414216,1.4116381174828434,0.5,0,0,Bournemouth,4.2,3.15,1.9,4.33,3.5,1.95,1.207282913165266,11.35014005602241,3.8683473389355743,1.442577030812325,14.159663865546216,4.582633053221288,0.4402,0.4297,0.4192,-1.0,0.49473684210526314,4.38,4.38,3.65,1.93,3.54,1.96,M Clattenburg,0,,,,,,,0.5598,0.5703,0.5808,0.8799999999999999,0.5052631578947367,4.4,3.6,1.93,4.33,3.2,1.91,36,0.1539440529118181,0.131732705,0.134762885,0.14585330000000002,16,-0.00020000000000020002,yellow,1.3382268,0.96185315,-0.37637365,-0.12362635135650635,1.1017005459772757,0.9023666237945195,-0.19933392218275625,-0.30066607781724375,1.5425129,0.85267144,-0.68984145,0.18984144926071167,-0.07815032663767947,0.26278408737966974,0.29088558675769605,0.44633032586263427,0.24485321,0.28553534,0.4696115,0.5494191,0.2307359,0.21984498,0.13413311818230558,0.1402440155799889,0.17509658783598425,0.4884536422162811,0.26905227343878363,0.24249409427904275,0.14869517076831967
258,3,18,0,12,3,3,-1.0,0.5037,0.30732837703927124,-0.25,0.0,1.5603,-1.0,0,0.0,0.524547803617571,0.9905782154501297,1.0,3.25384856951305,-10,0.9205868298397952,1.0555555555555556,-0.7962962962962964,1.8518518518518519,10.814814814814815,3.5555555555555554,5.148148148148148,15.074074074074074,1.1420162394189495,0.2665,0.2831,0.2971,0.524547803617571,0.2379000598842238,0.8803,1.0212475963171128,1.1621951926342255,0,8,Stoke,3.9,3.5,2.05,,,,3.7,3.2,2.05,48.0,29.0,-0.5,1.75,2.07,3.78,1.84,2.03,3.42,2.03,1.85,2.13,4.0,1.88,2.07,3.6,2.11,39.0,-1.0,0.2938,0.2739,0.2576,0.27687803579745823,07/05/16,E0,0,1,2,H,0.26261254210669643,,,,1,0.5,4,8,0.2282,0,17,4,1,0,A,2,1.0299999999999998,0.68,0.5699409191459677,-0.5,-1.0,1.4952,1.02,3,1.0,0.47545219638242897,1.7325437487524118,2.0,3.5091356539146465,1,0.9005562954052303,0.8518518518518517,-0.35185185185185186,1.203703703703704,13.537037037037036,4.814814814814815,4.0740740740740735,12.166666666666666,1.0461973051800315,0.4397,0.443,0.4453,0.47545219638242897,0.48522190431831785,1.2197,1.3510234016112999,1.4823468032225995,0.5,1,17,Crystal Palace,4.0,3.45,1.85,3.8,3.4,2.1,1.2067039106145252,11.35195530726257,3.868715083798883,1.4413407821229047,14.153631284916202,4.581005586592179,0.3504,0.423,0.4927,1.0699999999999998,0.4581151832460733,3.93,4.12,3.54,2.02,3.53,2.07,K Friend,1,,,,,,,0.6496,0.577,0.5073,-1.0,0.5418848167539266,3.9,3.5,2.05,3.6,3.25,2.1,36,0.16079646314328816,0.19247917,0.19519730499999996,0.19798024999999997,16,0.33940000000000003,green,1.2954445,1.0054843,-0.28996015,-0.21003985404968262,1.1004837012378903,0.9026876324253249,-0.1977960688125654,-0.3022039311874346,1.406863,0.92712307,-0.4797399,-0.020260095596313477,-0.17750129361114356,0.2237904379237294,0.26972637368514557,0.5064831883911249,0.27456507,0.20806062,0.51737434,0.4713753,0.267937,0.26068765,0.14682050172334227,0.15415674631603693,0.17370108459359734,0.4984109372299233,0.24857466682220308,0.25301438601376613,0.1578039362237157
