,AC,AF,AR,AS,AST,AY,A_Ahc_PL,A_Def_Rat,A_Form_Tot4,A_GoalDiff_Ahc_last,A_GoalDiff_last,A_Off_Rat,A_PL,A_Pts,A_Pts_Ahc,A_Pts_Ahc_Exp,A_Pts_Exp,A_Pts_Tot4,A_Pts_Tot_Exp4,A_Win_Ahc,A_att_Poi_mix,A_avgG,A_avgGD,A_avgG_c,A_avgS,A_avgST,A_avgST_c,A_avgS_c,A_def_Poi_mix,A_pred_Mas,A_pred_PoiMas,A_pred_Poi_mix,A_prob_ahc_odds,A_prob_odds,A_xG_Mas,A_xG_PoiMas,A_xG_Poi_mix,Away,AwayId,AwayTeam,B365A,B365D,B365H,BSA,BSD,BSH,BWA,BWD,BWH,Bb1X2,BbAH,BbAHh,BbAv<2.5,BbAv>2.5,BbAvA,BbAvAHA,BbAvAHH,BbAvD,BbAvH,BbMx<2.5,BbMx>2.5,BbMxA,BbMxAHA,BbMxAHH,BbMxD,BbMxH,BbOU,D_PL,D_pred_Mas,D_pred_PoiMas,D_pred_Poi_mix,D_prob_odds,Date,Div,Draw,FTAG,FTHG,FTR,Form_Diff_Tot4,GBA,GBD,GBH,GoalDiff,GoalDiff_Ahc,HC,HF,HFA,HR,HS,HST,HTAG,HTHG,HTR,HY,H_Ahc_PL,H_Def_Rat,H_Form_Tot4,H_GoalDiff_Ahc_last,H_GoalDiff_last,H_Off_Rat,H_PL,H_Pts,H_Pts_Ahc,H_Pts_Ahc_Exp,H_Pts_Exp,H_Pts_Tot4,H_Pts_Tot_Exp4,H_Win_Ahc,H_att_Poi_mix,H_avgG,H_avgGD,H_avgG_c,H_avgS,H_avgST,H_avgST_c,H_avgS_c,H_def_Poi_mix,H_pred_Mas,H_pred_PoiMas,H_pred_Poi_mix,H_prob_ahc_odds,H_prob_odds,H_xG_Mas,H_xG_PoiMas,H_xG_Poi_mix,Handicap,Home,HomeId,HomeTeam,IWA,IWD,IWH,LBA,LBD,LBH,Lg_AG,Lg_AS,Lg_AST,Lg_HG,Lg_HS,Lg_HST,O_pred_Mas,O_pred_PoiMas,O_pred_Poi_mix,Over_PL,Over_prob_odds,PSA,PSCA,PSCD,PSCH,PSD,PSH,Result,SBA,SBD,SBH,SJA,SJD,SJH,U_pred_Mas,U_pred_PoiMas,U_pred_Poi_mix,Under_PL,Under_prob_odds,VCA,VCD,VCH,WHA,WHD,WHH,round,rps_Book,rps_Mas,rps_PoiMas,rps_Poi_mix,season,xGD_Mas,Res,H_xgb_xG,A_xgb_xG,XGB_hc,Hc_Diff_xgb,H_svr_xG,A_svr_xG,SVR_hc,Hc_Diff_svr,H_ann_xG,A_ann_xG,ANN_hc,Hc_Diff_ann,Hc_Diff_avg,A_pred_Rdf,D_pred_Rdf,H_pred_Rdf,A_pred_Xgb,D_pred_Xgb,H_pred_Xgb,H_pred_Ann,D_pred_Ann,A_pred_Ann,rps_Rdf,rps_Xgb,rps_ANN,H_pred_avg,D_pred_avg,A_pred_avg,rps_avg
214,6,19,0,10,3,4,-1.0,0.9065,1.6667496014576249,2.25,2.0,2.2369,-1.0,0,0.0,0.4922279792746114,1.4022977962253766,10.0,5.999701449608679,-10,1.2943182209520143,1.777777777777778,0.3666666666666667,1.4111111111111112,12.066666666666668,5.055555555555556,4.766666666666667,11.977777777777776,0.8997010382396762,0.4673,0.4717,0.4757,0.4922279792746114,0.36462035911665563,1.5591,1.641641110710664,1.724182221421328,0,12,Eibar,2.63,3.2,2.7,,,,2.75,3.2,2.55,44,20.0,0.0,1.85,1.95,2.71,1.96,1.9,3.3,2.64,1.95,2.03,2.83,2.02,1.95,3.5,2.78,43,-1.0,0.2517,0.2438,0.2367,0.3084367188754099,16/04/17,SP1,0,0,2,H,-1.138148019002271,,,,2,2.0,4,15,0.4025,0,6,4,0,1,H,4,0.8999999999999999,0.6778,0.5286015824553537,-2.75,-3.0,1.655,2.0,3,1.0,0.5077720207253886,1.2892654848992136,3.0,5.675351908832742,1,0.8601180341294036,1.0833333333333333,-0.09722222222222221,1.1805555555555556,13.958333333333334,4.152777777777778,4.347222222222222,11.027777777777779,1.067052232127976,0.281,0.2845,0.2876,0.5077720207253886,0.3269429220079345,1.151,1.2211957361098795,1.2913914722197588,-0.0,1,10,Betis,2.65,3.3,2.65,2.7,3.25,2.62,1.2484076433121019,10.270700636942674,3.8089171974522293,1.6687898089171975,13.45859872611465,5.04140127388535,0.5088,0.5454,0.5803,-1.0,0.48684210526315796,2.83,2.69,3.18,3.0,3.4,2.69,2,,,,,,,0.4912,0.4546,0.4197,0.8500000000000001,0.513157894736842,2.7,3.3,2.63,2.7,3.25,2.62,32,0.29297691825878813,0.367665145,0.36722056999999997,0.3669021249999999,17,-0.4080999999999999,green,1.2081935,1.1659834,-0.042210102,0.04221010208129883,1.0995891819368593,0.906709495007482,-0.1928796869293773,0.1928796869293773,1.2403784,1.256185,0.015806675,-0.01580667495727539,0.07309437135113357,0.36262121709837386,0.25657848373624204,0.38080029916538427,0.30040658,0.2811232,0.41847023,0.41400486,0.27043208,0.315563,0.25745120830179175,0.2142104897713648,0.22148517087451447,0.40442513171756805,0.26937791988443177,0.32619692852978527,0.23055693643690192
215,1,9,0,15,4,2,0.8700000000000001,0.5707,1.0683801741074554,-2.25,-2.0,2.1122,1.81,3,1.0,0.5155440414507771,1.319336474797795,6.0,5.615978417993867,1,0.9768293193838761,1.2444444444444445,-0.7111111111111111,1.9555555555555557,9.922222222222222,3.6999999999999997,5.422222222222222,14.1,1.0899312655882754,0.5047,0.4614,0.4178,0.5155440414507771,0.34897952309126096,1.9324000000000001,1.807569389794968,1.682738779589936,1,8,Celta,2.45,3.3,2.8,,,,2.45,3.3,2.75,44,21.0,0.0,1.96,1.85,2.55,1.87,1.99,3.41,2.74,2.05,1.95,2.75,1.91,2.06,3.6,2.82,43,-1.0,0.2221,0.2289,0.2339,0.272397905524012,16/04/17,SP1,0,3,0,A,-0.7366979421085768,,,,-3,-3.0,8,17,0.4025,0,17,4,1,0,A,5,-1.0,0.1798,0.3316822319988787,-1.75,-2.0,1.5427,-1.0,0,0.0,0.4844559585492228,1.4082656196781933,1.0,3.0149338840778803,-10,0.8347800593163079,1.211111111111111,-0.27777777777777773,1.488888888888889,11.855555555555554,4.333333333333333,5.8999999999999995,13.799999999999999,1.3842754084004278,0.2733,0.3097,0.3483,0.4844559585492228,0.3786225713847271,1.3745,1.4469049497130793,1.5193098994261587,-0.0,0,3,Granada,2.75,3.4,2.5,2.5,3.4,2.7,1.2444444444444445,10.26984126984127,3.8063492063492057,1.66984126984127,13.434920634920635,5.038095238095238,0.642,0.6313,0.6205,0.8500000000000001,0.5144356955380577,2.61,2.81,3.6,2.59,3.57,2.8,-3,,,,,,,0.358,0.3687,0.3795,-1.0,0.4855643044619423,2.55,3.5,2.7,2.5,3.3,2.75,32,0.2835913564582324,0.16005702499999996,0.19300202499999997,0.23013486500000002,17,-0.5579000000000001,red,1.3467652,0.94169056,-0.4050746,0.4050745964050293,1.1003435048843795,0.9041477395069288,-0.19619576537745065,0.19619576537745065,1.3318213,1.2290654,-0.102755904,0.10275590419769287,0.23467542199339095,0.35560522238304537,0.26548087870749515,0.37891389890945965,0.30904016,0.3157111,0.3752487,0.44088483,0.266536,0.29257908,0.2794101861033864,0.3091185239226779,0.3474118285302268,0.3983491426190966,0.28257599564284974,0.31907482200162385,0.31117054167121005
216,1,14,0,7,2,1,1.1099999999999999,0.9144,1.4741144377591118,0.75,1.0,1.9977,2.86,3,1.0,0.4575835475578406,1.0703028055511976,7.0,4.748613690156317,1,0.6247261248587932,0.8888888888888888,-0.6333333333333333,1.5222222222222221,6.044444444444444,2.3,5.233333333333333,12.922222222222222,0.9787957847873753,0.4276,0.3243,0.2238,0.4575835475578406,0.2539972329591648,1.2036,0.9533224081171083,0.7030448162342167,1,11,Espanol,4.0,3.2,2.0,,,,3.6,3.2,2.1,44,19.0,-0.25,1.49,2.58,3.88,2.11,1.78,3.15,2.1,1.54,2.76,4.18,2.16,1.86,3.4,2.17,39,-1.0,0.2941,0.3094,0.3107,0.30831110667370315,16/04/17,SP1,0,1,0,A,-1.0491708640706046,,,,-1,-1.25,5,20,0.4025,0,15,5,0,0,D,1,-1.0,0.7941,0.4249435736885071,-1.25,-1.0,1.4227,-1.0,0,0.0,0.5424164524421594,1.6213860877750996,2.0,4.706507225512354,-10,0.7093837999489241,1.011111111111111,-0.3666666666666667,1.3777777777777775,11.177777777777777,3.3000000000000003,3.3111111111111113,8.188888888888888,0.9002918728818978,0.2784,0.3663,0.4655,0.5424164524421594,0.43769166036713214,0.9108,1.0332857995191087,1.1557715990382174,0.25,0,13,Leganes,3.5,3.4,2.1,4.0,3.0,2.05,1.25,10.284810126582279,3.8069620253164556,1.6645569620253164,13.44620253164557,5.034810126582278,0.3543,0.3197,0.2852,-1.0,0.36609336609336607,4.18,3.86,3.18,2.24,3.23,2.12,-1,,,,,,,0.6457,0.6803,0.7148,0.49,0.6339066339066339,4.0,3.2,2.05,3.75,3.0,2.15,32,0.3740470589937599,0.20263140500000001,0.29537309,0.40958834499999996,17,-0.29279999999999995,red,0.95856637,1.0129223,0.05435592,-0.3043559193611145,1.1004803730039092,0.901911536333011,-0.1985688366708982,-0.0514311633291018,1.1421125,0.7558298,-0.38628268,0.13628268241882324,-0.07316813342379769,0.2590359832732312,0.2736533250849105,0.46731069164185834,0.26670682,0.2734463,0.45984685,0.48391408,0.2588664,0.25721952,0.3837034783033297,0.3745889835716665,0.3929478354597884,0.47035720771123674,0.268655338765537,0.26098744358911885,0.3836877233479986
217,2,20,0,10,2,2,0.0,0.9818,0.703781153509914,1.0,2.0,2.4627,-1.0,1,0.5,0.4832041343669251,1.4623347944170055,4.0,5.683584989525658,0,1.0833206352467075,1.4583333333333333,-0.19444444444444445,1.6527777777777777,10.986111111111112,3.9583333333333335,5.861111111111111,14.055555555555555,1.077421399793329,0.473,0.3859,0.3033,0.4832041343669251,0.39842380812994876,1.9636,1.7528593533668513,1.5421187067337028,0,4,Sevilla,2.75,3.2,2.55,,,,2.7,3.3,2.5,44,22.0,0.0,2.33,1.6,2.69,2.0,1.87,3.5,2.54,2.45,1.64,2.77,2.05,1.92,3.71,2.65,39,2.67,0.2189,0.2231,0.2185,0.26706337002715913,16/04/17,SP1,1,0,0,D,1.0046428777762975,,,,0,0.0,4,19,0.4025,0,14,3,0,0,D,3,0.0,0.4991,1.7084240312862113,1.75,2.0,2.1355,-1.0,1,0.5,0.5167958656330749,1.2706018355558355,9.0,5.268012996295903,0,1.1042323541218155,1.777777777777778,0.4444444444444444,1.3333333333333333,13.822222222222223,6.055555555555556,4.377777777777777,12.077777777777778,1.1395276458825285,0.3081,0.3909,0.4782,0.5167958656330749,0.3345128218428921,1.5562,1.7651577241688563,1.9741154483377128,-0.0,0,9,Valencia,2.65,3.3,2.65,2.62,3.5,2.5,1.249211356466877,10.274447949526813,3.8012618296529967,1.6593059936908514,13.451104100946372,5.034700315457413,0.6828,0.6825,0.6821,-1.0,0.5928753180661578,2.75,2.46,3.67,2.93,3.71,2.58,0,,,,,,,0.3172,0.3175,0.3179,1.33,0.40712468193384227,2.7,3.6,2.5,2.62,3.6,2.5,32,0.13532017943103233,0.15932730500000003,0.15089940500000001,0.160333065,17,-0.4074,yellow,1.3630759,1.303829,-0.059246898,0.05924689769744873,1.100655768698793,0.9047548783519817,-0.19590089034681135,0.19590089034681135,1.1445343,1.4646412,0.32010686,-0.3201068639755249,-0.021653025310421608,0.4402632684688916,0.25959795644119243,0.30013877508991615,0.4823253,0.27293837,0.24473634,0.20503879,0.2661899,0.52877134,0.1419575149376932,0.14626677954462242,0.16082000156069798,0.24997130154885736,0.26624207672223404,0.48378663166301616,0.14826757348094996
218,11,13,0,11,5,4,-1.0,1.4941,0.9905751396622673,1.75,2.0,1.9949,-1.0,0,0.0,0.5284974093264249,1.5001519203862155,6.0,6.05708720092216,-10,0.8697090757693681,1.0555555555555556,0.5888888888888889,0.4666666666666666,8.577777777777778,3.488888888888889,3.788888888888889,14.544444444444444,0.7585284876665123,0.4487,0.4148,0.3844,0.5284974093264249,0.3998769632427688,0.8860999999999999,0.981694293458167,1.0772885869163342,0,19,Villarreal,2.55,3.0,3.0,,,,2.55,3.0,2.9,42,18.0,0.0,1.54,2.45,2.59,1.82,2.04,3.08,2.92,1.58,2.6,2.7,1.86,2.12,3.3,3.05,38,-1.0,0.3807,0.3393,0.3065,0.3005210306579091,17/04/17,SP1,0,1,2,H,-0.3607648220811095,,,,1,1.0,5,8,0.4025,0,11,5,0,2,H,2,1.04,1.1088,0.6298103175811578,-0.75,-1.0,1.5201,2.27,3,1.0,0.4715025906735752,1.1993270489558756,3.0,4.763338923251949,1,0.7437417044261925,0.7999999999999999,-0.5444444444444444,1.3444444444444443,12.444444444444443,3.7000000000000006,3.4444444444444446,10.533333333333333,0.9946951279509463,0.1706,0.246,0.3092,0.4715025906735752,0.2996020060993222,0.42850000000000005,0.6808262832760263,0.9331525665520527,-0.0,1,16,Alaves,2.4,3.3,2.95,2.5,3.0,2.9,1.2452830188679245,10.273584905660377,3.7955974842767297,1.6540880503144655,13.452830188679245,5.028301886792453,0.1463,0.2329,0.3261,1.4500000000000002,0.38596491228070173,2.7,2.45,3.26,3.27,3.19,2.97,1,,,,,,,0.8537,0.7671,0.6739,-1.0,0.6140350877192983,2.55,3.1,3.0,2.6,3.0,2.9,32,0.32522946779617623,0.44461802500000003,0.370246045,0.3124455650000001,17,-0.45759999999999984,green,1.0862458,1.1320162,0.045770407,-0.04577040672302246,1.099302438335487,0.9042062116415921,-0.19509622669389493,0.19509622669389493,1.1130006,0.91514647,-0.19785416,0.1978541612625122,0.11572666041112822,0.39312928852959617,0.27535897336649784,0.33151173810390605,0.5181017,0.1994768,0.28242153,0.4416939,0.26611602,0.29219013,0.3007135968963235,0.3916741048208384,0.19854036946430398,0.35187572313755083,0.2469839299461838,0.4011403717515341,0.29048932809128714
219,2,11,0,9,2,2,0.45999999999999996,0.1798,0.28706040941943467,-3.0,-3.0,1.5427,-1.0,0,0.75,0.5038759689922481,0.26792151117344637,1.0,3.483587311891772,1,0.6609329489818984,0.5694444444444444,-1.986111111111111,2.5555555555555554,8.402777777777779,2.4305555555555554,7.222222222222222,16.88888888888889,1.395672733027689,0.0547,0.0705,0.0885,0.5038759689922481,0.054176586459650074,0.5609,0.6516040498265756,0.7423080996531514,0,3,Granada,15.0,8.0,1.17,,,,12.5,7.5,1.19,45,22.0,-2.25,3.49,1.29,15.45,1.92,1.95,7.88,1.17,3.85,1.34,19.0,1.96,2.0,8.98,1.22,35,-1.0,0.1301,0.1431,0.1558,0.10539175179449613,21/04/17,SP1,0,0,2,H,0.4892570932090107,,,,2,-0.25,7,18,0.4025,0,28,12,0,1,H,1,-0.5,0.9818,0.7763175026284453,-0.0,0.0,2.4627,0.16999999999999993,3,0.25,0.49612403100775193,2.6266867370320575,5.0,6.440663753001919,-10,1.090647782679903,1.7333333333333334,0.9444444444444445,0.7888888888888889,13.911111111111111,5.911111111111111,3.6555555555555554,10.5,0.902457944976069,0.8152,0.7864,0.7557,0.49612403100775193,0.8404316617458538,2.6853999999999996,2.602441273067682,2.5194825461353645,2.25,1,4,Sevilla,12.0,6.5,1.22,15.0,8.0,1.17,1.244514106583072,10.275862068965518,3.7993730407523514,1.6551724137931034,13.44514106583072,5.028213166144201,0.6297,0.6313,0.6328,-1.0,0.7301255230125523,16.85,18.15,9.33,1.17,8.7,1.18,2,,,,,,,0.3703,0.3687,0.3672,2.49,0.2698744769874477,19.0,8.0,1.17,15.0,7.0,1.17,32,0.014198578546804775,0.01857156499999999,0.025297605000000004,0.03375736999999999,17,2.1244999999999994,green,3.2293198,0.67794955,-2.5513701,0.30137014389038086,1.106617483180494,0.9005463968968097,-0.2060710862836843,-2.0439289137163157,2.6186566,0.6080412,-2.0106153,-0.23938465118408203,-0.6606478070033389,0.08691073537344772,0.12315049556377426,0.7899387690627782,0.03666158,0.047977243,0.9153612,0.90484333,0.06981927,0.025337486,0.02583959833300714,0.004253895021631211,0.004848387756299033,0.87004777501703,0.08031566991568571,0.04963660039164967,0.009675684188485996
220,3,10,0,13,3,2,0.475,1.5075,1.313621439813269,1.0,3.0,2.3899,0.79,3,0.75,0.49481865284974097,1.922417259213157,10.0,7.612543231192617,1,1.1260420801085254,1.4583333333333333,0.7916666666666666,0.6666666666666666,10.347222222222221,4.597222222222222,3.5,14.513888888888891,0.7639736704340319,0.4981,0.4359,0.3769,0.49481865284974097,0.5474744025423962,1.4430999999999998,1.3616575266699762,1.2802150533399528,1,5,Ath Madrid,1.75,3.6,5.0,,,,1.7,3.6,5.5,44,20.0,0.75,1.7,2.14,1.74,1.95,1.91,3.6,5.09,1.77,2.25,1.8,2.0,1.95,3.85,5.5,42,-1.0,0.2678,0.2712,0.2693,0.27999405158596835,22/04/17,SP1,0,1,0,A,0.5174667513728408,,,,-1,-0.25,5,13,0.4115,0,10,2,0,0,D,3,-0.5,0.9468,1.8310881911861099,1.25,1.0,1.9933,-1.0,0,0.25,0.5051813471502591,0.7975886892008748,9.0,4.915110065872982,-10,0.9732255964198961,1.9444444444444446,0.763888888888889,1.1805555555555556,11.763888888888888,4.75,3.222222222222222,9.861111111111112,0.9164056976516912,0.2341,0.2929,0.3538,0.5051813471502591,0.17253154587163547,0.8973,1.0643764491567915,1.2314528983135833,-0.75,0,11,Espanol,1.7,3.7,5.0,1.73,3.6,5.0,1.240625,10.271875,3.7937500000000006,1.65625,13.490625,5.05,0.4146,0.4371,0.4592,-1.0,0.44270833333333337,1.75,1.79,3.5,5.68,3.8,5.37,-1,,,,,,,0.5854,0.5629,0.5408,0.7,0.5572916666666667,1.73,3.7,5.5,1.75,3.4,5.0,33,0.11727327533760876,0.15335321,0.20199961000000002,0.25671402499999996,17,-0.5457999999999998,red,0.7046003,1.2574087,0.55280846,0.1971915364265442,1.0997667010350678,0.9063393170047601,-0.19342738403030768,0.9434273840303077,0.89663243,1.5462136,0.6495812,0.1004188060760498,0.4136792421776339,0.5297605318044926,0.22946329031350732,0.24077617788199998,0.6428601,0.23376344,0.12337643,0.14111108,0.24591623,0.6129727,0.13954916264212902,0.07138531518547986,0.08485123657006988,0.16842122761370215,0.23638098807454944,0.5951977743776409,0.09611527186851213
221,6,13,0,13,2,3,-1.0,0.5663,1.5886254005765479,0.0,0.0,2.0906,-1.0,0,0.0,0.4935400516795866,1.1067508672062618,10.0,6.294750163487739,-10,0.966508999142772,1.3055555555555556,-0.625,1.9305555555555554,9.111111111111112,3.75,5.125,15.541666666666666,1.1059634283516153,0.3213,0.2856,0.2519,0.4935400516795866,0.2762963621809126,1.3560999999999996,1.2876071921342787,1.2191143842685574,0,9,Valencia,3.3,3.4,2.2,,,,3.3,3.3,2.25,44,23.0,-0.25,2.0,1.81,3.21,1.96,1.91,3.44,2.24,2.11,1.91,3.4,2.0,1.97,3.6,2.31,43,-1.0,0.2423,0.2363,0.2286,0.27786178066352396,22/04/17,SP1,0,0,2,H,-0.05262490816401355,,,,2,1.75,7,16,0.4115,0,10,4,0,2,H,3,0.9099999999999999,0.7345,1.5360004924125343,-1.75,-2.0,1.7726,1.2000000000000002,3,1.0,0.5064599483204134,1.6153873521302142,6.0,3.906248747730569,1,1.0097126927160807,1.3555555555555554,-0.022222222222222216,1.3777777777777775,15.1,5.166666666666667,3.9444444444444446,9.577777777777778,1.0173268661789563,0.4364,0.4781,0.5195,0.5064599483204134,0.44584185715556346,1.6178,1.7307906775417465,1.8437813550834932,0.25,1,1,Malaga,3.15,3.3,2.3,3.25,3.3,2.2,1.2398753894080996,10.280373831775702,3.791277258566978,1.6510903426791277,13.479750778816202,5.040498442367602,0.5709,0.5809,0.5908,-1.0,0.5249343832020998,3.38,3.55,3.53,2.2,3.55,2.26,2,,,,,,,0.4291,0.4191,0.4092,1.0,0.4750656167979003,3.4,3.5,2.2,3.1,3.3,2.3,33,0.1917154635176005,0.210439325,0.17697348500000004,0.14716693000000003,17,0.26170000000000027,green,1.42186,1.1611905,-0.26066947,0.010669469833374023,1.1007597930581283,0.9018503194755649,-0.1989094735825634,-0.05109052641743661,1.3394067,1.0015327,-0.33787405,0.08787405490875244,0.01581766610822995,0.2658069458444608,0.26158358163968637,0.4726094725158528,0.2702554,0.27389413,0.45585054,0.49036998,0.25778842,0.2518416,0.17439705046958365,0.18456828748972676,0.16157347783321896,0.47294332989145366,0.2644220441822738,0.2626346457944874,0.17338284012067112
222,5,10,0,12,4,4,0.37,0.3115,0.34125484898097874,0.5,-1.0,1.721,-1.0,1,0.75,0.5538461538461539,1.471346138936985,1.0,2.930361291527726,1,0.6833301561827327,0.8333333333333334,-1.0416666666666667,1.875,7.291666666666667,2.513888888888889,5.986111111111111,16.88888888888889,1.1995714302126148,0.3738,0.3199,0.2621,0.5538461538461539,0.4018702629665044,1.721,1.4333184453255647,1.1456368906511294,0,7,Sp Gijon,2.8,3.4,2.5,,,,2.8,3.4,2.5,45,22.0,-0.25,2.04,1.77,2.78,1.74,2.16,3.44,2.5,2.13,1.83,2.88,1.77,2.25,3.62,2.6,43,2.69,0.2232,0.2337,0.243,0.2657353500374718,22/04/17,SP1,1,2,2,D,1.7944125462939338,,,,0,-0.25,1,25,0.4115,0,7,1,0,1,H,3,-0.5,0.0,2.1356673952749126,-1.0,-3.0,1.6926,-1.0,1,0.25,0.4461538461538462,1.2629185110255436,6.0,2.8094262305426323,-10,0.84084802843237,1.0972222222222223,-0.9861111111111112,2.0833333333333335,11.611111111111112,4.722222222222222,4.916666666666667,12.291666666666666,1.3564044391633756,0.403,0.4464,0.4949,0.4461538461538462,0.33239438699602397,1.7926,1.7295386160479755,1.6664772320959509,0.25,0,14,Osasuna,2.85,3.3,2.5,2.75,3.4,2.4,1.236024844720497,10.288819875776397,3.785714285714286,1.6521739130434783,13.468944099378882,5.037267080745342,0.6817,0.6123,0.5334,0.77,0.5354330708661418,2.82,2.44,3.69,2.95,3.62,2.57,0,,,,,,,0.3183,0.3877,0.4666,-1.0,0.4645669291338583,2.8,3.5,2.55,2.7,3.3,2.6,33,0.13599286838161495,0.15106771999999996,0.150804485,0.15681121,17,0.07159999999999989,yellow,1.1443334,1.3381547,0.19382131,-0.4438213109970093,1.1010891642601812,0.9026566847697405,-0.19843247949044074,-0.05156752050955926,1.0468098,1.2063783,0.15956855,-0.40956854820251465,-0.30165245990302775,0.3522743789166725,0.29240399515190957,0.35532162593141814,0.4748094,0.27629855,0.24889205,0.42119873,0.2676689,0.31113237,0.12517534794783694,0.14369560723929475,0.13710585954027898,0.3418041351978502,0.2787904835924812,0.3794053861767224,0.13038925506460208
223,8,19,0,8,4,3,0.0,0.8034,0.2053405131924056,-1.25,-1.0,1.4008,-1.0,0,0.5,0.5750636132315522,0.6705223765193455,1.0,4.8699595830024665,0,0.845179938253579,0.7222222222222222,-0.9027777777777778,1.625,10.513888888888888,3.1944444444444446,4.597222222222222,12.375,0.933875815546225,0.0,0.1178,0.2469,0.5750636132315522,0.14209277562508008,0.0,0.5296892447249347,1.0593784894498695,0,13,Leganes,5.75,3.6,1.67,,,,5.5,3.75,1.67,45,23.0,-1.0,1.64,2.24,5.78,1.67,2.26,3.6,1.67,1.69,2.38,6.36,1.71,2.33,3.9,1.71,43,-1.0,0.1996,0.2403,0.2471,0.24424404964410534,22/04/17,SP1,0,1,2,H,0.7570651538190178,,,,1,0.0,3,9,0.4115,0,11,5,0,0,D,1,0.0,1.4473,0.9624056670114235,-1.0,-1.0,2.0048,0.6000000000000001,3,0.5,0.4249363867684478,2.0852335738365495,6.0,6.23437725448138,0,1.055014219942052,1.9166666666666667,0.8055555555555555,1.111111111111111,12.944444444444445,5.416666666666667,3.597222222222222,11.847222222222221,1.012149119391556,0.8004,0.6419,0.506,0.4249363867684478,0.6136631747308147,1.6129,1.6208845348958305,1.6288690697916612,1.0,1,19,Villarreal,5.7,3.9,1.6,5.75,3.5,1.65,1.238390092879257,10.294117647058824,3.7863777089783284,1.6532507739938083,13.448916408668731,5.024767801857585,0.22,0.364,0.5035,1.2400000000000002,0.4226804123711341,6.36,6.91,4.02,1.6,3.74,1.68,1,,,,,,,0.78,0.636,0.4965,-1.0,0.577319587628866,6.25,3.6,1.7,5.0,3.6,1.7,33,0.08472324972195619,0.01992008,0.07105622499999999,0.15249780500000001,17,1.6129,green,1.549825,1.0615013,-0.4883237,-0.5116763114929199,1.1024013846223655,0.9001603591945107,-0.20224102542785483,-0.7977589745721452,1.4596559,0.71159387,-0.748062,-0.25193798542022705,-0.520457757161764,0.19171431163760752,0.23843094466219228,0.5698547437002003,0.21454304,0.32802868,0.45742822,0.51190376,0.25274393,0.23535231,0.11088965940195102,0.17020644166342436,0.1468143227123666,0.5130622411505957,0.27306785106026427,0.21386988792092512,0.14142435922550792
224,6,15,0,17,6,5,0.81,0.7241,0.6325391815414761,2.0,2.0,1.6827,2.01,3,1.0,0.5335051546391752,1.2882991556091676,3.0,4.7427892019101545,1,0.8870181763586672,1.0555555555555556,-1.1444444444444446,2.1999999999999997,8.644444444444444,3.6222222222222222,5.777777777777778,13.366666666666667,1.136582806060418,0.2185,0.2327,0.2478,0.5335051546391752,0.32569360675512665,1.0669,1.073925557690016,1.080951115380032,1,10,Betis,3.75,3.4,2.05,,,,3.7,3.4,2.05,45,23.0,-0.5,1.88,1.91,3.69,1.81,2.07,3.4,2.07,1.95,1.99,4.1,1.86,2.12,3.52,2.15,44,-1.0,0.2287,0.2365,0.2444,0.3112183353437877,23/04/17,SP1,0,1,0,A,0.42321106574712497,,,,-1,-1.5,5,16,0.4115,0,8,4,0,0,D,3,-1.0,0.6158,1.0557502472886011,3.0,3.0,2.1478,-1.0,0,0.0,0.46649484536082475,1.4004825090470445,6.0,5.683162296584178,-10,0.881459398810145,1.7,0.38888888888888884,1.3111111111111111,11.388888888888891,4.111111111111111,3.522222222222222,10.177777777777777,0.9846325130595482,0.5529,0.5307,0.5079,0.46649484536082475,0.3630880579010856,1.8352000000000002,1.746292061656464,1.6573841233129274,0.5,0,8,Celta,4.1,3.5,1.9,3.6,3.4,2.05,1.2376543209876543,10.287037037037036,3.7870370370370368,1.654320987654321,13.44135802469136,5.0246913580246915,0.5545,0.5354,0.5157,-1.0,0.4960422163588391,3.77,3.01,3.15,2.7,3.52,2.12,-1,,,,,,,0.4455,0.4646,0.4843,0.8799999999999999,0.503957783641161,3.7,3.5,2.1,3.4,3.3,2.15,33,0.2932610248806459,0.4582984849999999,0.4351191649999999,0.41195885,17,0.7683000000000002,red,1.107125,0.97586095,-0.13126409,-0.3687359094619751,1.1001612222897432,0.9021570736055021,-0.1980041486842411,-0.3019958513157589,1.0761824,0.9218371,-0.15434527,-0.3456547260284424,-0.33879549560205885,0.2976021156817341,0.27454100372190016,0.42785688059636584,0.30445787,0.34466845,0.35087374,0.41820106,0.2698384,0.3119606,0.3382121490842145,0.30344565679371716,0.32414520655989154,0.39897722607555863,0.29634928147592393,0.30467353218494736,0.32133088951534466
